fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label
16153,18565,14564,52,7936,1051,748.776,-80.78,-81.662,0.882,1.010918544,13575,13519.99331,55.00669379,0
18530,18110,11028,56,47360,1051,746.68,-80.637,-81.186,0.549,1.006808289,13618,13519.99331,98.00669379,0
17156,18512,12623,52,28416,1020,749.872,-80.714,-81.484,0.77,1.009539857,13627,13519.99331,107.0066938,0
16199,16980,11702,52,11520,1022,744.552,-80.534,-81.168,0.634,1.007872451,13578,13519.99331,58.00669379,0
16252,18133,13105,60,59392,1021,747.744,-80.752,-81.499,0.747,1.009250545,13611,13519.99331,91.00669379,0
16877,18604,12762,52,28160,1020,745.616,-80.809,-81.438,0.629,1.007783786,13595,13519.99331,75.00669379,0
17077,19202,12738,60,12544,1051,748.8,-80.377,-82.898,2.521,1.031364694,13581,13519.99331,61.00669379,0
17065,19044,13448,52,43776,1021,746.68,-80.671,-81.348,0.677,1.008392111,13591,13519.99331,71.00669379,0
14951,18468,16756,60,4352,1021,744.512,-79.039,-81.935,2.896,1.03664014,13593,13519.99331,73.00669379,0
13380,19044,18061,52,51712,1020,747.712,-80.567,-81.366,0.799,1.009917212,13628,13519.99331,108.0066938,0
18492,19197,14309,64,9216,1020,744.544,-80.447,-81.217,0.77,1.009571519,13560,13519.99331,40.00669379,0
17412,19337,13314,64,60928,1021,747.744,-80.43,-82.976,2.546,1.031654855,13600,13519.99331,80.00669379,0
16265,16689,14723,48,22016,1051,745.576,-80.762,-81.635,0.873,1.010809539,13566,13519.99331,46.00669379,0
15111,16660,14337,56,5632,1020,748.768,-80.703,-81.481,0.778,1.009640286,13566,13519.99331,46.00669379,0
16536,17359,14472,60,39424,1021,746.648,-80.981,-81.838,0.857,1.010582729,13598,13519.99331,78.00669379,0
17929,19382,14177,64,26624,1051,749.872,-80.589,-81.279,0.69,1.008561963,13593,13519.99331,73.00669379,0
15834,16721,13044,52,8192,1020,744.544,-80.601,-81.38,0.779,1.009664892,13584,13519.99331,64.00669379,0
17402,19289,14580,52,58624,1051,747.736,-80.787,-81.523,0.736,1.009110377,13600,13519.99331,80.00669379,0
17249,16870,9747,56,32000,1050,745.616,-80.796,-81.167,0.371,1.004591811,13587,13519.99331,67.00669379,0
13935,18045,16626,48,19712,1052,749.84,-80.866,-81.772,0.906,1.01120372,13617,13519.99331,97.00669379,0
17924,19131,11171,60,48384,1051,746.68,-80.486,-82.813,2.327,1.02891186,13574,13519.99331,54.00669379,0
19755,19692,11184,68,16128,1020,744.552,-80.625,-82.851,2.226,1.027609302,13582,13519.99331,62.00669379,0
17250,19585,16124,60,5120,1021,748.768,-80.454,-81.338,0.884,1.010987645,13598,13519.99331,78.00669379,0
14387,18828,16518,64,36352,1020,746.648,-80.521,-81.376,0.855,1.010618348,13618,13519.99331,98.00669379,0
17572,19947,18004,64,20736,1021,749.832,-80.658,-81.48,0.822,1.010191178,13582,13519.99331,62.00669379,0
17360,20158,18175,52,3328,1052,744.52,-80.545,-81.373,0.828,1.010279968,13617,13519.99331,97.00669379,0
12406,18977,17455,44,49152,1021,747.704,-80.362,-82.994,2.632,1.032751798,13603,13519.99331,83.00669379,0
18658,19510,12699,52,29184,1051,741.352,-80.797,-81.269,0.472,1.005841801,13607,13519.99331,87.00669379,0
19236,18099,12472,64,11520,1021,744.552,-80.254,-82.771,2.517,1.031362923,13575,13519.99331,55.00669379,0
15085,18084,16066,56,54272,1051,747.704,-80.942,-81.861,0.919,1.011353809,13575,13519.99331,55.00669379,0
13797,18764,18767,56,17664,1051,745.576,-80.454,-81.147,0.693,1.008613618,13589,13519.99331,69.00669379,0
11065,17421,17104,52,512,1021,748.768,-80.731,-81.326,0.595,1.007370155,13591,13519.99331,71.00669379,0
13207,18334,18801,68,49920,1051,743.448,-80.422,-81.082,0.66,1.00820671,13619,13519.99331,99.00669379,0
17259,18633,11607,56,30464,1020,745.608,-80.802,-81.298,0.496,1.006138462,13598,13519.99331,78.00669379,0
18063,18883,12472,44,12800,1051,748.8,-80.446,-81.186,0.74,1.009198717,13619,13519.99331,99.00669379,0
15751,16441,12674,60,41216,1051,746.672,-80.407,-81.146,0.739,1.009190742,13574,13519.99331,54.00669379,0
17742,18951,12962,56,28160,1021,749.872,-80.52,-81.294,0.774,1.009612519,13604,13519.99331,84.00669379,0
16718,18462,12838,60,11520,1051,744.552,-80.839,-81.518,0.679,1.008399411,13613,13519.99331,93.00669379,0
18856,19658,13054,64,61440,1020,747.736,-80.343,-82.84,2.497,1.031079248,13577,13519.99331,57.00669379,0
15878,16878,12248,56,26624,1020,745.616,-80.503,-81.263,0.76,1.009440642,13573,13519.99331,53.00669379,0
15624,16707,13408,48,7168,1021,748.776,-80.633,-81.396,0.763,1.009462627,13577,13519.99331,57.00669379,0
16869,18418,14852,60,57344,1052,743.48,-79.013,-81.865,2.852,1.036095326,13607,13519.99331,87.00669379,0
18800,19929,18089,56,37120,1021,746.64,-80.349,-81.188,0.839,1.010441947,13579,13519.99331,59.00669379,0
16372,16682,15870,52,20480,1020,749.832,-79.041,-81.881,2.84,1.03593072,13576,13519.99331,56.00669379,0
10876,17641,17690,56,0,1051,744.512,-80.674,-81.275,0.601,1.007449736,13628,13519.99331,108.0066938,0
16961,18669,13550,60,43264,1020,746.68,-80.832,-81.547,0.715,1.008845507,13607,13519.99331,87.00669379,0
16317,17608,13522,52,25088,1021,749.864,-80.752,-81.565,0.813,1.010067862,13590,13519.99331,70.00669379,0
16276,17301,14072,52,7168,1052,744.52,-80.833,-81.681,0.848,1.010490765,13596,13519.99331,76.00669379,0
16179,17488,11327,44,29440,1051,749.864,-80.522,-81.122,0.6,1.00745138,13582,13519.99331,62.00669379,0
16453,17329,13081,60,9216,1021,744.544,-80.881,-81.598,0.717,1.008864876,13605,13519.99331,85.00669379,0
13156,19042,17260,64,49664,1051,747.704,-80.398,-81.102,0.704,1.008756437,13619,13519.99331,99.00669379,0
19253,19804,13506,64,11776,1052,744.552,-80.638,-81.216,0.578,1.007167837,13593,13519.99331,73.00669379,0
16874,20100,18396,52,51712,1021,747.712,-80.324,-81.112,0.788,1.009810268,13599,13519.99331,79.00669379,0
17460,17812,10104,56,32000,1020,749.872,-80.93,-81.328,0.398,1.00491783,13601,13519.99331,81.00669379,0
14343,17628,14555,44,6144,1021,744.52,-80.469,-81.352,0.883,1.01097317,13558,13519.99331,38.00669379,0
16142,19531,18887,60,51968,1021,747.712,-80.862,-81.683,0.821,1.0101531,13581,13519.99331,61.00669379,0
18558,18347,11566,56,30464,1051,749.864,-80.393,-81.033,0.64,1.007960892,13600,13519.99331,80.00669379,0
18450,19047,13620,60,10496,1020,744.552,-80.588,-81.351,0.763,1.009467911,13574,13519.99331,54.00669379,0
15939,16579,15437,44,54016,1020,747.704,-80.88,-81.776,0.896,1.01107814,13580,13519.99331,60.00669379,0
19367,17735,10703,56,14592,1051,744.552,-80.636,-82.946,2.31,1.028647254,13599,13519.99331,79.00669379,0
18953,19307,15904,68,23040,1020,745.584,-80.328,-81.09,0.762,1.009486107,13582,13519.99331,62.00669379,0
17775,19121,14094,52,9728,1022,748.8,-80.639,-81.487,0.848,1.010516003,13591,13519.99331,71.00669379,0
17971,19460,14627,60,41216,1021,746.672,-80.445,-81.305,0.86,1.010690534,13610,13519.99331,90.00669379,0
15645,17901,15998,48,22016,1052,749.832,-79.091,-80.005,0.914,1.011556309,13569,13519.99331,49.00669379,0
19859,19737,11727,52,64256,1021,743.488,-80.246,-82.56,2.314,1.028836328,13579,13519.99331,59.00669379,0
14978,17481,15574,56,54272,1024,747.704,-80.812,-81.673,0.861,1.010654358,13619,13519.99331,99.00669379,0
15606,19069,16417,56,20224,1020,745.584,-80.817,-81.652,0.835,1.010331985,13600,13519.99331,80.00669379,0
16569,19093,15602,48,5888,1021,748.768,-80.579,-81.529,0.95,1.011789672,13583,13519.99331,63.00669379,0
14256,18577,17124,56,53248,1052,743.448,-80.892,-81.724,0.832,1.010285319,13605,13519.99331,85.00669379,0
16677,17957,11807,64,28928,1021,745.608,-80.789,-81.421,0.632,1.007822847,13579,13519.99331,59.00669379,0
13147,18491,16968,60,18688,1020,749.84,-80.665,-81.455,0.79,1.009793591,13608,13519.99331,88.00669379,0
18920,18090,11198,56,63232,1050,743.48,-80.777,-81.251,0.474,1.005868007,13585,13519.99331,65.00669379,0
16199,17882,12738,52,43520,1052,746.68,-80.582,-81.35,0.768,1.009530664,13600,13519.99331,80.00669379,0
18186,19359,13112,60,28416,1021,749.872,-80.629,-81.384,0.755,1.009363877,13589,13519.99331,69.00669379,0
16808,18779,13583,56,10496,1020,744.552,-80.685,-81.391,0.706,1.008750077,13603,13519.99331,83.00669379,0
15971,16575,14717,48,54784,1051,747.704,-80.719,-81.557,0.838,1.010381695,13559,13519.99331,39.00669379,0
17279,20007,17979,52,20736,1021,745.576,-80.339,-81.17,0.831,1.010343669,13592,13519.99331,72.00669379,0
12227,17923,18482,48,0,1052,748.768,-80.816,-81.414,0.598,1.007399525,13619,13519.99331,99.00669379,0
12415,17736,16964,48,34560,1049,746.64,-80.733,-81.42,0.687,1.008509531,13592,13519.99331,72.00669379,0
14851,17092,14706,48,5632,1051,748.768,-80.618,-81.454,0.836,1.010369893,13586,13519.99331,66.00669379,0
16134,17105,11086,64,12800,1021,748.8,-80.563,-81.158,0.595,1.007385524,13584,13519.99331,64.00669379,0
16858,17849,14671,48,56576,1051,743.456,-80.96,-81.824,0.864,1.010671937,13607,13519.99331,87.00669379,0
18605,20249,18279,56,37632,1020,746.64,-80.523,-81.371,0.848,1.010531153,13575,13519.99331,55.00669379,0
20011,19647,11582,60,15104,1051,748.808,-80.306,-82.556,2.25,1.028017832,13571,13519.99331,51.00669379,0
17618,19348,13732,60,43776,1021,746.68,-80.37,-81.014,0.644,1.00801294,13577,13519.99331,57.00669379,0
17143,20150,19038,68,19712,1052,749.84,-80.761,-81.584,0.823,1.010190562,13592,13519.99331,72.00669379,0
15774,16684,15617,48,37632,1051,746.64,-80.829,-81.698,0.869,1.010751092,13589,13519.99331,69.00669379,0
17052,17717,10463,64,14848,1021,748.808,-80.955,-81.332,0.377,1.004656908,13574,13519.99331,54.00669379,0
19610,18001,10340,64,48640,1051,742.424,-80.215,-82.408,2.193,1.027339026,13591,13519.99331,71.00669379,0
12041,17376,17674,60,33024,1020,746.64,-79.014,-81.631,2.617,1.033120713,13626,13519.99331,106.0066938,0
16195,17062,14266,56,6400,1051,748.776,-80.833,-81.717,0.884,1.010936128,13602,13519.99331,82.00669379,0
15847,16725,13962,56,22784,1021,745.584,-80.666,-81.436,0.77,1.009545533,13574,13519.99331,54.00669379,0
14072,18901,18856,56,1280,1052,748.768,-80.429,-81.139,0.71,1.008827662,13609,13519.99331,89.00669379,0
15889,16896,13576,56,23552,1051,745.584,-80.679,-81.514,0.835,1.010349657,13605,13519.99331,85.00669379,0
14946,19504,17250,52,1536,1020,748.768,-80.532,-81.266,0.734,1.009114389,13618,13519.99331,98.00669379,0
19164,19677,16303,60,23040,1020,745.584,-80.268,-81.003,0.735,1.009156825,13572,13519.99331,52.00669379,0
17618,19597,16245,56,5120,1050,748.768,-80.926,-81.827,0.901,1.011133628,13561,13519.99331,41.00669379,0
16552,17824,14234,56,24320,1021,745.584,-80.96,-81.794,0.834,1.010301383,13581,13519.99331,61.00669379,0
15815,19498,19176,68,2048,1051,748.776,-80.449,-81.202,0.753,1.009359967,13586,13519.99331,66.00669379,0
18222,19744,15722,56,23296,1051,745.584,-80.81,-81.727,0.917,1.011347605,13596,13519.99331,76.00669379,0
13672,16867,16695,52,18688,1020,745.584,-80.887,-81.678,0.791,1.009779075,13625,13519.99331,105.0066938,0
18943,18167,11615,60,62464,1021,747.736,-80.413,-82.963,2.55,1.03171129,13598,13519.99331,78.00669379,0
18771,19256,15955,64,39424,1052,742.392,-80.767,-81.619,0.852,1.010548863,13586,13519.99331,66.00669379,0
16334,17716,11954,48,12032,1021,744.552,-80.601,-81.324,0.723,1.008970112,13613,13519.99331,93.00669379,0
18624,19036,14549,60,57856,1051,747.736,-80.803,-81.594,0.791,1.00978924,13588,13519.99331,68.00669379,0
16583,19258,15657,64,7424,1051,744.52,-80.566,-81.391,0.825,1.010240052,13574,13519.99331,54.00669379,0
15278,17980,15896,60,54528,1020,747.704,-80.948,-81.876,0.928,1.01146415,13571,13519.99331,51.00669379,0
16684,17516,10344,56,31488,1051,749.872,-80.667,-81.099,0.432,1.00535535,13610,13519.99331,90.00669379,0
18503,19518,16453,52,5888,1020,744.512,-80.86,-81.72,0.86,1.010635667,13574,13519.99331,54.00669379,0
14495,18233,16500,56,53504,1021,747.704,-80.833,-81.743,0.91,1.011257778,13625,13519.99331,105.0066938,0
16925,19027,13505,76,27392,1022,749.872,-80.634,-81.267,0.633,1.007850286,13576,13519.99331,56.00669379,0
18602,18034,11245,56,46848,1021,746.672,-80.396,-82.97,2.574,1.032016518,13603,13519.99331,83.00669379,0
16394,19103,15971,56,21504,1051,749.832,-80.913,-81.804,0.891,1.011011828,13587,13519.99331,67.00669379,0
17040,17945,11071,52,46848,1021,746.672,-80.823,-81.359,0.536,1.006631776,13618,13519.99331,98.00669379,0
18848,19523,16283,64,22528,1051,741.328,-80.488,-81.3,0.812,1.01008846,13578,13519.99331,58.00669379,0
15254,16835,15628,48,4096,1021,744.512,-80.862,-81.737,0.875,1.010820905,13597,13519.99331,77.00669379,0
17963,19041,12911,60,44800,1051,746.68,-80.865,-81.589,0.724,1.008953194,13591,13519.99331,71.00669379,0
16797,19030,15137,48,23296,1020,749.84,-80.554,-81.514,0.96,1.011917472,13582,13519.99331,62.00669379,0
16768,16682,10982,60,61696,1051,743.48,-80.63,-81.153,0.523,1.006486419,13586,13519.99331,66.00669379,0
15816,19309,19142,60,18176,1050,749.832,-80.459,-81.192,0.733,1.00911023,13594,13519.99331,74.00669379,0
18092,18893,12328,60,62208,1052,743.48,-80.762,-81.447,0.685,1.008481712,13621,13519.99331,101.0066938,0
16199,19392,15809,60,37376,1021,746.64,-80.354,-81.174,0.82,1.010204844,13613,13519.99331,93.00669379,0
18712,18121,11063,60,14592,1051,748.808,-80.762,-81.29,0.528,1.006537728,13619,13519.99331,99.00669379,0
16516,17166,11183,52,29440,1051,745.608,-80.522,-81.166,0.644,1.007997814,13597,13519.99331,77.00669379,0
16017,17323,13282,52,8192,1020,748.8,-80.718,-81.479,0.761,1.009427885,13594,13519.99331,74.00669379,0
17919,18988,10984,64,48384,1052,742.424,-80.451,-82.789,2.338,1.029061168,13593,13519.99331,73.00669379,0
16160,18257,15455,52,22784,1021,745.584,-80.947,-81.937,0.99,1.012230225,13583,13519.99331,63.00669379,0
13381,18054,16721,52,3072,1051,748.776,-80.816,-81.676,0.86,1.010641457,13595,13519.99331,75.00669379,0
17405,18700,12633,44,12032,1051,744.552,-80.501,-81.29,0.789,1.00980112,13588,13519.99331,68.00669379,0
16268,17280,13745,52,56832,1020,747.712,-80.849,-81.657,0.808,1.009993939,13596,13519.99331,76.00669379,0
15458,16839,12941,44,8192,1021,744.544,-80.443,-81.216,0.773,1.009609289,13590,13519.99331,70.00669379,0
16322,17929,12917,56,10496,1051,744.552,-80.752,-81.54,0.788,1.009758272,13563,13519.99331,43.00669379,0
18506,19441,14116,56,59136,1020,747.736,-80.485,-81.267,0.782,1.009716096,13565,13519.99331,45.00669379,0
16885,17560,10309,64,14848,1020,744.552,-80.989,-81.31,0.321,1.003963501,13591,13519.99331,71.00669379,0
19099,18281,12593,60,60928,1021,747.744,-80.28,-82.878,2.598,1.032361734,13588,13519.99331,68.00669379,0
17014,18018,11266,48,14080,1021,744.544,-80.585,-81.203,0.618,1.007668921,13583,13519.99331,63.00669379,0
18948,19578,16531,52,55296,1019,747.712,-80.368,-81.143,0.775,1.009643142,13581,13519.99331,61.00669379,0
19291,19824,13944,64,11008,1051,744.552,-80.346,-82.95,2.604,1.032409827,13563,13519.99331,43.00669379,0
15664,19389,17868,64,53248,1020,747.704,-80.918,-81.745,0.827,1.010220223,13603,13519.99331,83.00669379,0
16522,16994,11158,56,29184,1050,749.864,-80.392,-81.127,0.735,1.009142701,13596,13519.99331,76.00669379,0
14944,17118,14714,48,5632,1052,744.512,-80.638,-81.478,0.84,1.010416925,13577,13519.99331,57.00669379,0
17288,18235,11453,56,46592,1021,746.672,-80.843,-81.423,0.58,1.0071744,13587,13519.99331,67.00669379,0
18803,17716,10487,56,31488,1024,749.872,-80.461,-82.918,2.457,1.030536533,13609,13519.99331,89.00669379,0
16991,20306,19171,68,2304,1021,744.52,-80.719,-81.499,0.78,1.009663152,13600,13519.99331,80.00669379,0
14729,17804,14721,44,39168,1051,746.648,-80.53,-81.451,0.921,1.011436732,13558,13519.99331,38.00669379,0
15618,16834,15729,52,20992,1020,749.832,-80.811,-81.719,0.908,1.011236094,13616,13519.99331,96.00669379,0
12222,17942,17076,48,34560,1021,746.64,-80.753,-81.489,0.736,1.009114212,13628,13519.99331,108.0066938,0
17735,19379,14491,64,9728,1019,748.8,-80.85,-81.554,0.704,1.008707483,13588,13519.99331,68.00669379,0
14934,18900,16307,56,20480,1051,745.576,-80.617,-81.468,0.851,1.010556086,13607,13519.99331,87.00669379,0
19620,18927,11631,60,63232,1020,747.736,-80.422,-82.841,2.419,1.030078834,13600,13519.99331,80.00669379,0
18210,19047,13622,52,10496,1020,744.552,-80.838,-81.638,0.8,1.009896336,13582,13519.99331,62.00669379,0
14423,17134,16535,52,52480,1021,747.712,-80.932,-81.82,0.888,1.010972174,13593,13519.99331,73.00669379,0
16721,18000,14938,56,23808,1051,749.84,-80.964,-81.838,0.874,1.010794921,13600,13519.99331,80.00669379,0
18410,19987,16374,52,39680,1051,746.648,-80.233,-82.997,2.764,1.034449665,13600,13519.99331,80.00669379,0
14434,18062,17225,52,19456,1020,749.84,-79.181,-80.025,0.844,1.010659123,13588,13519.99331,68.00669379,0
15879,16811,14237,52,55552,1051,743.456,-80.736,-81.604,0.868,1.01075109,13577,13519.99331,57.00669379,0
17576,19421,15335,56,39424,1020,746.648,-80.629,-81.536,0.907,1.011249054,13607,13519.99331,87.00669379,0
14824,17920,16682,52,20480,1022,749.832,-80.963,-81.863,0.9,1.011116189,13619,13519.99331,99.00669379,0
16327,17052,11222,56,28928,1020,745.608,-80.691,-81.173,0.482,1.005973405,13560,13519.99331,40.00669379,0
14554,17040,15683,52,3584,1021,748.776,-80.667,-81.502,0.835,1.010351197,13592,13519.99331,72.00669379,0
16665,18756,12466,48,12544,1021,744.544,-80.528,-81.172,0.644,1.007997218,13582,13519.99331,62.00669379,0
16053,18340,14638,56,57088,1019,747.712,-80.653,-81.612,0.959,1.011890444,13561,13519.99331,41.00669379,0
17737,18025,10340,60,31744,1021,749.872,-80.999,-81.394,0.395,1.004876603,13607,13519.99331,87.00669379,0
13780,18160,16814,52,3328,1051,744.52,-80.789,-81.644,0.855,1.010583124,13614,13519.99331,94.00669379,0
18353,18975,12292,44,46336,1020,746.672,-80.558,-81.236,0.678,1.008416296,13609,13519.99331,89.00669379,0
14573,17420,16885,60,19456,1051,749.84,-79.055,-81.929,2.874,1.036354437,13602,13519.99331,82.00669379,0
16997,17150,10335,60,31488,1021,745.616,-80.709,-81.248,0.539,1.006678313,13606,13519.99331,86.00669379,0
16686,19185,15541,60,6144,1052,748.776,-80.481,-81.436,0.955,1.011866155,13581,13519.99331,61.00669379,0
15236,17205,15568,52,20480,1051,745.576,-80.84,-81.695,0.855,1.010576447,13586,13519.99331,66.00669379,0
16348,16772,11846,52,60160,1021,747.744,-80.554,-81.275,0.721,1.008950518,13595,13519.99331,75.00669379,0
16837,17083,11300,52,28928,1051,749.864,-80.691,-81.297,0.606,1.007510131,13557,13519.99331,37.00669379,0
16700,19404,16458,60,6400,1020,744.52,-80.589,-81.413,0.824,1.01022472,13576,13519.99331,56.00669379,0
13764,18726,17622,48,52480,1049,747.712,-80.914,-81.707,0.793,1.009800529,13610,13519.99331,90.00669379,0
14935,18057,16357,40,20736,1051,749.832,-80.977,-81.882,0.905,1.011176013,13607,13519.99331,87.00669379,0
16334,17877,12640,52,27136,1050,745.616,-80.752,-81.458,0.706,1.008742818,13575,13519.99331,55.00669379,0
15250,19322,16481,48,3072,1052,748.776,-80.386,-81.179,0.793,1.009864902,13602,13519.99331,82.00669379,0
19512,19855,13517,56,11776,1020,744.552,-80.538,-81.105,0.567,1.007040155,13571,13519.99331,51.00669379,0
19406,17825,10758,52,47616,1051,746.68,-80.279,-82.545,2.266,1.02822656,13609,13519.99331,89.00669379,0
17566,17379,9904,60,15872,1020,748.808,-80.82,-81.299,0.479,1.005926751,13605,13519.99331,85.00669379,0
17873,19131,14115,60,26112,1052,745.608,-80.655,-81.509,0.854,1.010588308,13613,13519.99331,93.00669379,0
16877,18436,14724,56,57344,1021,747.736,-80.897,-81.755,0.858,1.010606079,13594,13519.99331,74.00669379,0
16180,17350,12181,40,27392,1051,749.872,-80.619,-81.38,0.761,1.009439462,13597,13519.99331,77.00669379,0
14617,16509,16865,56,1792,1021,744.512,-79.008,-81.729,2.721,1.03443955,13592,13519.99331,72.00669379,0
12029,18361,18048,64,34304,1051,746.64,-80.569,-81.295,0.726,1.00901091,13592,13519.99331,72.00669379,0
18033,18677,12022,60,13568,1020,748.8,-80.555,-81.232,0.677,1.008404196,13623,13519.99331,103.0066938,0
12251,18157,17239,52,18432,1020,745.584,-80.647,-81.377,0.73,1.009051794,13629,13519.99331,109.0066938,0
18963,19169,16433,60,55040,1021,747.704,-80.734,-81.561,0.827,1.010243516,13567,13519.99331,47.00669379,0
18250,19842,16012,64,23808,1052,749.84,-80.493,-81.275,0.782,1.009715131,13576,13519.99331,56.00669379,0
16273,17614,13148,52,25856,1020,745.608,-80.845,-81.599,0.754,1.009326489,13595,13519.99331,75.00669379,0
16435,18771,13157,56,60416,1050,747.744,-80.536,-81.2,0.664,1.00824476,13583,13519.99331,63.00669379,0
16435,16654,10962,56,29184,1052,749.864,-80.606,-81.139,0.533,1.006612411,13591,13519.99331,71.00669379,0
