,channel,bitrate,preamble,prf,tx_gain,T_N,T_W,T_E,T_Floor,antennaTypeAnchor,antennaTypeTag,x_tag,y_tag,z_tag,x_anchor,y_anchor,z_anchor,anchorNumber,LOS,RXPACC,fpindex,pkindex,fp_ampl1,fp_ampl2,fp_ampl3,pkpathampl,std_noise,RX_power,FP_power,LDEthreshold,t1,t2,t3,t4,t5,timestamp,estimated_range,actual_range,error,location_ID,newlabel,newlabeli,fpi,loc_tag,NLOS
10850,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,606.0,47682.0,-,4273.0,15255.0,17768.0,-,60.0,-88.546,-89.14299999999999,-,-,-,-,-,-,353815131.0,19053.0,19061.580758163796,-8,18,good,1,745,18-21,LOS
10851,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,620.0,47623.0,-,5737.0,17101.0,17582.0,-,60.0,-88.566,-89.436,-,-,-,-,-,-,3990351003.0,19072.0,19061.580758163796,10,18,good,1,744,18-21,LOS
10852,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,622.0,47800.0,-,12993.0,17657.0,11146.0,-,52.0,-88.098,-89.2,-,-,-,-,-,-,3975596487.0,19057.0,19061.580758163796,-4,18,good,1,746,18-21,LOS
10853,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,613.0,47822.0,-,7232.0,16783.0,15265.0,-,56.0,-88.221,-89.046,-,-,-,-,-,-,1419055546.0,19090.0,19061.580758163796,28,18,good,1,747,18-21,LOS
10854,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,728.0,47652.0,-,12229.0,19337.0,14267.0,-,56.0,-89.721,-90.632,-,-,-,-,-,-,3215939157.0,19034.0,19061.580758163796,-27,18,good,1,744,18-21,LOS
10855,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,564.0,47933.0,-,14110.0,16664.0,9764.0,-,52.0,-88.63,-89.809,-,-,-,-,-,-,498553683.0,19053.0,19061.580758163796,-8,18,good,1,748,18-21,LOS
10856,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,713.0,47833.0,-,10959.0,19215.0,15288.0,-,60.0,-89.904,-90.789,-,-,-,-,-,-,428131759.0,19053.0,19061.580758163796,-8,18,good,1,747,18-21,LOS
10857,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,676.0,47887.0,-,9668.0,18786.0,16759.0,-,60.0,-88.28399999999999,-89.277,-,-,-,-,-,-,1113789818.0,19067.0,19061.580758163796,5,18,good,1,748,18-21,LOS
10858,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,833.0,47701.0,-,10928.0,20247.0,16551.0,-,72.0,-89.215,-91.895,-,-,-,-,-,-,2311419452.0,19076.0,19061.580758163796,14,18,good,1,745,18-21,LOS
10859,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,714.0,47631.0,-,8104.0,19329.0,16477.0,-,56.0,-89.815,-90.703,-,-,-,-,-,-,1302731893.0,19076.0,19061.580758163796,14,18,good,1,744,18-21,LOS
10860,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,636.0,47879.0,-,5391.0,16045.0,16760.0,-,56.0,-88.094,-90.729,-,-,-,-,-,-,2500805494.0,19053.0,19061.580758163796,-8,18,good,1,748,18-21,LOS
10861,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,644.0,47641.0,-,8529.0,17950.0,14694.0,-,56.0,-89.969,-90.941,-,-,-,-,-,-,922902608.0,19053.0,19061.580758163796,-8,18,good,1,744,18-21,LOS
10862,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,671.0,47751.0,-,5381.0,16987.0,18875.0,-,56.0,-88.322,-89.01,-,-,-,-,-,-,323899911.0,19086.0,19061.580758163796,24,18,good,1,746,18-21,LOS
10863,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,692.0,47588.0,-,10020.0,18778.0,13928.0,-,52.0,-89.61399999999999,-90.566,-,-,-,-,-,-,2178842273.0,19090.0,19061.580758163796,28,18,good,1,743,18-21,LOS
10864,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,671.0,47949.0,-,6206.0,18351.0,17779.0,-,48.0,-88.25299999999999,-89.12200000000001,-,-,-,-,-,-,543197496.0,19081.0,19061.580758163796,19,18,good,1,749,18-21,LOS
10865,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,599.0,47848.0,-,11365.0,17864.0,12818.0,-,56.0,-88.39,-89.583,-,-,-,-,-,-,2880309134.0,19081.0,19061.580758163796,19,18,good,1,747,18-21,LOS
10866,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,615.0,47950.0,-,6522.0,17314.0,15868.0,-,48.0,-88.338,-89.221,-,-,-,-,-,-,2062461732.0,19067.0,19061.580758163796,5,18,good,1,749,18-21,LOS
10867,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,615.0,47699.0,-,7585.0,17021.0,14677.0,-,64.0,-88.176,-90.984,-,-,-,-,-,-,104668176.0,19062.0,19061.580758163796,0,18,good,1,745,18-21,LOS
10868,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,616.0,47873.0,-,3495.0,14268.0,17229.0,-,64.0,-88.169,-90.566,-,-,-,-,-,-,2661330809.0,19062.0,19061.580758163796,0,18,good,1,748,18-21,LOS
10869,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,598.0,47797.0,-,11963.0,17440.0,11253.0,-,48.0,-88.185,-89.314,-,-,-,-,-,-,4239163844.0,19076.0,19061.580758163796,14,18,good,1,746,18-21,LOS
10870,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,754.0,47947.0,-,7701.0,19495.0,16574.0,-,60.0,-89.541,-90.249,-,-,-,-,-,-,1682434864.0,19062.0,19061.580758163796,0,18,good,1,749,18-21,LOS
10871,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,597.0,47820.0,-,7504.0,17305.0,15877.0,-,56.0,-88.667,-89.57799999999999,-,-,-,-,-,-,3917589432.0,19076.0,19061.580758163796,14,18,good,1,747,18-21,LOS
10872,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,591.0,47939.0,-,5495.0,15321.0,16699.0,-,56.0,-88.53,-89.182,-,-,-,-,-,-,3260335932.0,19086.0,19061.580758163796,24,18,good,1,749,18-21,LOS
10873,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,591.0,47856.0,-,12635.0,17936.0,12165.0,-,52.0,-88.624,-89.81700000000001,-,-,-,-,-,-,3698417551.0,19076.0,19061.580758163796,14,18,good,1,747,18-21,LOS
10874,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,627.0,47671.0,-,13432.0,18315.0,11620.0,-,52.0,-88.255,-89.449,-,-,-,-,-,-,163302981.0,19076.0,19061.580758163796,14,18,good,1,744,18-21,LOS
10875,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,612.0,47813.0,-,4672.0,16589.0,18001.0,-,64.0,-88.65100000000001,-89.456,-,-,-,-,-,-,3640162746.0,19053.0,19061.580758163796,-8,18,good,1,747,18-21,LOS
10876,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,653.0,47619.0,-,6358.0,16894.0,18099.0,-,60.0,-88.4,-89.113,-,-,-,-,-,-,1200075403.0,19076.0,19061.580758163796,14,18,good,1,744,18-21,LOS
10877,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,565.0,47843.0,-,10649.0,16514.0,12227.0,-,60.0,-88.491,-89.507,-,-,-,-,-,-,1083689864.0,19067.0,19061.580758163796,5,18,good,1,747,18-21,LOS
10879,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,593.0,47789.0,-,10958.0,17283.0,11912.0,-,56.0,-88.25,-89.286,-,-,-,-,-,-,4078247884.0,19067.0,19061.580758163796,5,18,good,1,746,18-21,LOS
10880,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,791.0,47798.0,-,15223.0,19901.0,12692.0,-,56.0,-89.471,-90.266,-,-,-,-,-,-,3099543482.0,19039.0,19061.580758163796,-22,18,good,1,746,18-21,LOS
10882,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,688.0,47982.0,-,11231.0,19030.0,13147.0,-,64.0,-89.75,-90.711,-,-,-,-,-,-,820244244.0,19086.0,19061.580758163796,24,18,good,1,749,18-21,LOS
10883,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,618.0,47669.0,-,13634.0,17958.0,11633.0,-,56.0,-88.344,-89.527,-,-,-,-,-,-,3859268676.0,19076.0,19061.580758163796,14,18,good,1,744,18-21,LOS
10884,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,607.0,47692.0,-,7325.0,17419.0,16400.0,-,60.0,-88.66,-89.56200000000001,-,-,-,-,-,-,2339755062.0,19081.0,19061.580758163796,19,18,good,1,745,18-21,LOS
10885,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,701.0,47941.0,-,6060.0,17229.0,18210.0,-,64.0,-89.97399999999999,-90.574,-,-,-,-,-,-,601390390.0,19039.0,19061.580758163796,-22,18,good,1,749,18-21,LOS
10886,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,666.0,47619.0,-,5217.0,16018.0,18419.0,-,60.0,-88.12899999999999,-90.735,-,-,-,-,-,-,3537576077.0,19090.0,19061.580758163796,28,18,good,1,744,18-21,LOS
10887,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,605.0,47747.0,-,3474.0,14461.0,17125.0,-,56.0,-88.28,-90.738,-,-,-,-,-,-,762052612.0,19076.0,19061.580758163796,14,18,good,1,746,18-21,LOS
10888,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,778.0,47638.0,-,11925.0,20295.0,16066.0,-,56.0,-89.65,-90.537,-,-,-,-,-,-,382218348.0,19081.0,19061.580758163796,19,18,good,1,744,18-21,LOS
10890,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,635.0,47742.0,-,15347.0,18295.0,10808.0,-,60.0,-88.435,-89.574,-,-,-,-,-,-,1142070784.0,19081.0,19061.580758163796,19,18,good,1,745,18-21,LOS
10891,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,631.0,47655.0,-,10535.0,17902.0,13109.0,-,60.0,-88.06200000000001,-89.064,-,-,-,-,-,-,1521965646.0,19076.0,19061.580758163796,14,18,good,1,744,18-21,LOS
10892,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,567.0,47925.0,-,12740.0,16637.0,10737.0,-,60.0,-88.439,-89.626,-,-,-,-,-,-,3318589263.0,19076.0,19061.580758163796,14,18,good,1,748,18-21,LOS
10893,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,620.0,47675.0,-,13701.0,18310.0,11285.0,-,60.0,-88.376,-89.54299999999999,-,-,-,-,-,-,2938828884.0,19067.0,19061.580758163796,5,18,good,1,744,18-21,LOS
10894,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,642.0,47626.0,-,6854.0,17667.0,16898.0,-,64.0,-88.348,-89.20200000000001,-,-,-,-,-,-,221311097.0,19081.0,19061.580758163796,19,18,good,1,744,18-21,LOS
10895,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,654.0,47944.0,-,4494.0,16969.0,17615.0,-,68.0,-88.156,-90.861,-,-,-,-,-,-,1360922436.0,19062.0,19061.580758163796,0,18,good,1,749,18-21,LOS
10896,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,109,232,2796,21.0,-,609.0,47780.0,-,10023.0,17522.0,13034.0,-,52.0,-88.171,-89.182,-,-,-,-,-,-,2120839126.0,19067.0,19061.580758163796,5,18,good,1,746,18-21,LOS
10897,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,4196,8170,2550,24.0,-,1057.0,47909.0,-,2007.0,3238.0,2499.0,-,76.0,-103.443,-109.95,-,-,-,-,-,-,1244083574.0,16669.0,16549.32759963377,119,18,good,1,748,18-24,NLOS
10899,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,4196,8170,2550,24.0,-,786.0,47531.0,-,2283.0,2491.0,1738.0,-,64.0,-103.564,-108.946,-,-,-,-,-,-,788431618.0,16608.0,16549.32759963377,58,18,good,1,742,18-24,NLOS
10900,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,4196,8170,2550,24.0,-,1376.0,47855.0,-,3981.0,4682.0,3273.0,-,88.0,-102.771,-107.343,-,-,-,-,-,-,3790329817.0,16697.0,16549.32759963377,147,18,good,1,747,18-24,NLOS
10901,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,4196,8170,2550,24.0,-,1185.0,47771.0,-,2357.0,4498.0,3420.0,-,80.0,-102.469,-107.524,-,-,-,-,-,-,3297171999.0,16683.0,16549.32759963377,133,18,good,1,746,18-24,NLOS
10902,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,4196,8170,2550,24.0,-,1439.0,47809.0,-,2217.0,4232.0,4982.0,-,88.0,-102.753,-108.878,-,-,-,-,-,-,1767137259.0,16655.0,16549.32759963377,105,18,good,1,747,18-24,NLOS
10903,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,402.0,47746.0,-,2942.0,14186.0,16398.0,-,44.0,-81.49,-87.976,-,-,-,-,-,-,367671740.0,5794.0,5788.443659568608,5,18,good,1,746,18-26,LOS
10904,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,384.0,47747.0,-,4599.0,12500.0,16370.0,-,40.0,-81.277,-86.06,-,-,-,-,-,-,956786085.0,5747.0,5788.443659568608,-41,18,good,1,746,18-26,LOS
10905,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,371.0,47946.0,-,2460.0,13771.0,14345.0,-,36.0,-81.11399999999999,-87.90899999999999,-,-,-,-,-,-,1395498721.0,5775.0,5788.443659568608,-13,18,good,1,749,18-26,LOS
10906,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,381.0,47824.0,-,4270.0,14679.0,13551.0,-,40.0,-81.01,-87.846,-,-,-,-,-,-,3576936286.0,5789.0,5788.443659568608,0,18,good,1,747,18-26,LOS
10907,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,383.0,47618.0,-,4765.0,12470.0,16143.0,-,44.0,-81.253,-86.01799999999999,-,-,-,-,-,-,479984206.0,5799.0,5788.443659568608,10,18,good,1,744,18-26,LOS
10908,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,383.0,47687.0,-,2306.0,12746.0,14135.0,-,40.0,-82.76100000000001,-87.249,-,-,-,-,-,-,2266402287.0,5752.0,5788.443659568608,-36,18,good,1,745,18-26,LOS
10909,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,386.0,47633.0,-,3330.0,15808.0,14166.0,-,40.0,-81.09899999999999,-86.171,-,-,-,-,-,-,1454834729.0,5756.0,5788.443659568608,-32,18,good,1,744,18-26,LOS
10910,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,386.0,47936.0,-,5528.0,12463.0,16867.0,-,40.0,-81.48899999999999,-86.25200000000001,-,-,-,-,-,-,2001940239.0,5784.0,5788.443659568608,-4,18,good,1,749,18-26,LOS
10911,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,395.0,47696.0,-,3384.0,16147.0,14424.0,-,40.0,-81.22,-86.14200000000001,-,-,-,-,-,-,1816950248.0,5770.0,5788.443659568608,-18,18,good,1,745,18-26,LOS
10912,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,365.0,47751.0,-,2088.0,14427.0,15606.0,-,40.0,-81.543,-86.604,-,-,-,-,-,-,1346526115.0,5784.0,5788.443659568608,-4,18,good,1,746,18-26,LOS
10913,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,422.0,47997.0,-,12915.0,15821.0,9431.0,-,40.0,-81.021,-87.795,-,-,-,-,-,-,4273025197.0,5784.0,5788.443659568608,-4,18,good,1,749,18-26,LOS
10914,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,385.0,47808.0,-,5561.0,12320.0,16778.0,-,48.0,-81.543,-86.21700000000001,-,-,-,-,-,-,35584878.0,5742.0,5788.443659568608,-46,18,good,1,747,18-26,LOS
10915,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,363.0,47932.0,-,11832.0,15498.0,9261.0,-,48.0,-81.418,-86.745,-,-,-,-,-,-,1014307040.0,5756.0,5788.443659568608,-32,18,good,1,748,18-26,LOS
10916,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,396.0,47766.0,-,5223.0,16360.0,13744.0,-,40.0,-81.222,-86.152,-,-,-,-,-,-,2783419297.0,5747.0,5788.443659568608,-41,18,good,1,746,18-26,LOS
10917,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,393.0,47614.0,-,12047.0,14835.0,8697.0,-,40.0,-81.002,-87.815,-,-,-,-,-,-,838287406.0,5784.0,5788.443659568608,-4,18,good,1,743,18-26,LOS
10918,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,408.0,47969.0,-,6296.0,17538.0,13444.0,-,44.0,-81.22800000000001,-86.272,-,-,-,-,-,-,309139682.0,5794.0,5788.443659568608,5,18,good,1,749,18-26,LOS
10919,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,388.0,47633.0,-,3645.0,15657.0,13984.0,-,40.0,-81.02600000000001,-86.053,-,-,-,-,-,-,3351822333.0,5780.0,5788.443659568608,-8,18,good,1,744,18-26,LOS
10920,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,386.0,47633.0,-,3160.0,15302.0,12948.0,-,36.0,-81.219,-87.67399999999999,-,-,-,-,-,-,1122659857.0,5770.0,5788.443659568608,-18,18,good,1,744,18-26,LOS
10921,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,391.0,47700.0,-,3690.0,15367.0,12519.0,-,44.0,-82.97,-87.506,-,-,-,-,-,-,1037063648.0,5766.0,5788.443659568608,-22,18,good,1,745,18-26,LOS
10922,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,430.0,47940.0,-,3954.0,14352.0,18114.0,-,44.0,-81.042,-87.992,-,-,-,-,-,-,3866008308.0,5784.0,5788.443659568608,-4,18,good,1,749,18-26,LOS
10923,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,413.0,47623.0,-,2898.0,14834.0,16680.0,-,44.0,-81.10300000000001,-87.988,-,-,-,-,-,-,848435739.0,5784.0,5788.443659568608,-4,18,good,1,744,18-26,LOS
10924,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,403.0,47943.0,-,2487.0,15220.0,16386.0,-,40.0,-81.328,-86.198,-,-,-,-,-,-,3185954521.0,5752.0,5788.443659568608,-36,18,good,1,749,18-26,LOS
10926,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,378.0,47820.0,-,3466.0,13607.0,13092.0,-,40.0,-82.789,-87.375,-,-,-,-,-,-,1145480032.0,5770.0,5788.443659568608,-18,18,good,1,747,18-26,LOS
10927,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,378.0,47990.0,-,8775.0,16410.0,10418.0,-,36.0,-81.096,-86.288,-,-,-,-,-,-,2367213772.0,5775.0,5788.443659568608,-13,18,good,1,749,18-26,LOS
10929,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,381.0,47950.0,-,3645.0,14507.0,12475.0,-,36.0,-82.92200000000001,-87.432,-,-,-,-,-,-,3923025629.0,5761.0,5788.443659568608,-27,18,good,1,749,18-26,LOS
10930,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,376.0,47797.0,-,8923.0,16310.0,10408.0,-,40.0,-81.153,-86.32600000000001,-,-,-,-,-,-,2043798886.0,5766.0,5788.443659568608,-22,18,good,1,746,18-26,LOS
10931,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,394.0,47634.0,-,3720.0,16101.0,14161.0,-,36.0,-81.15,-86.104,-,-,-,-,-,-,2705189430.0,5756.0,5788.443659568608,-32,18,good,1,744,18-26,LOS
10932,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,401.0,47703.0,-,3836.0,16222.0,13516.0,-,40.0,-81.108,-87.829,-,-,-,-,-,-,3683850208.0,5770.0,5788.443659568608,-18,18,good,1,745,18-26,LOS
10933,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,389.0,47937.0,-,3889.0,12172.0,15155.0,-,40.0,-81.05,-87.404,-,-,-,-,-,-,1388542714.0,5789.0,5788.443659568608,0,18,good,1,749,18-26,LOS
10934,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,402.0,47706.0,-,6252.0,14410.0,11348.0,-,40.0,-82.79,-88.921,-,-,-,-,-,-,2857568739.0,5756.0,5788.443659568608,-32,18,good,1,745,18-26,LOS
10936,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,397.0,47963.0,-,7212.0,15661.0,12414.0,-,32.0,-82.92299999999999,-87.829,-,-,-,-,-,-,4229221606.0,5752.0,5788.443659568608,-36,18,good,1,749,18-26,LOS
10937,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,411.0,47685.0,-,4043.0,14174.0,17558.0,-,36.0,-81.266,-86.189,-,-,-,-,-,-,2325405189.0,5789.0,5788.443659568608,0,18,good,1,745,18-26,LOS
10938,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,403.0,47794.0,-,10445.0,16158.0,10661.0,-,40.0,-81.10600000000001,-86.0,-,-,-,-,-,-,2906580858.0,5747.0,5788.443659568608,-41,18,good,1,746,18-26,LOS
10939,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,376.0,47753.0,-,2606.0,13172.0,13660.0,-,40.0,-82.855,-87.40100000000001,-,-,-,-,-,-,1346678190.0,5770.0,5788.443659568608,-18,18,good,1,746,18-26,LOS
10940,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,378.0,47670.0,-,9049.0,16637.0,10583.0,-,36.0,-81.214,-86.43700000000001,-,-,-,-,-,-,1827099647.0,5770.0,5788.443659568608,-18,18,good,1,744,18-26,LOS
10941,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,424.0,47621.0,-,4206.0,13816.0,17237.0,-,44.0,-81.021,-87.751,-,-,-,-,-,-,2482384433.0,5799.0,5788.443659568608,10,18,good,1,744,18-26,LOS
10942,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,382.0,47837.0,-,5135.0,16748.0,13130.0,-,40.0,-81.316,-86.42399999999999,-,-,-,-,-,-,367759193.0,5747.0,5788.443659568608,-41,18,good,1,747,18-26,LOS
10943,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,424.0,47622.0,-,3624.0,14723.0,17725.0,-,36.0,-81.14399999999999,-86.069,-,-,-,-,-,-,729878056.0,5780.0,5788.443659568608,-8,18,good,1,744,18-26,LOS
10944,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,413.0,47940.0,-,4491.0,13510.0,17290.0,-,40.0,-81.07300000000001,-87.944,-,-,-,-,-,-,58403058.0,5770.0,5788.443659568608,-18,18,good,1,749,18-26,LOS
10945,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,371.0,47617.0,-,4093.0,11033.0,15319.0,-,40.0,-81.003,-87.59100000000001,-,-,-,-,-,-,1585632320.0,5780.0,5788.443659568608,-8,18,good,1,744,18-26,LOS
10946,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,408.0,47769.0,-,5858.0,16906.0,13820.0,-,40.0,-81.122,-86.132,-,-,-,-,-,-,912919459.0,5752.0,5788.443659568608,-36,18,good,1,746,18-26,LOS
10947,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,401.0,47887.0,-,2817.0,15604.0,13742.0,-,40.0,-81.053,-87.634,-,-,-,-,-,-,143808269.0,5761.0,5788.443659568608,-27,18,good,1,748,18-26,LOS
10948,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,405.0,47636.0,-,3954.0,16738.0,14509.0,-,40.0,-81.146,-86.155,-,-,-,-,-,-,2374297105.0,5756.0,5788.443659568608,-32,18,good,1,744,18-26,LOS
10949,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,378.0,47627.0,-,3387.0,15720.0,13780.0,-,40.0,-81.473,-86.227,-,-,-,-,-,-,1693860407.0,5803.0,5788.443659568608,14,18,good,1,744,18-26,LOS
10950,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,414.0,47730.0,-,11165.0,16177.0,10630.0,-,40.0,-81.069,-87.904,-,-,-,-,-,-,416708552.0,5752.0,5788.443659568608,-36,18,good,1,745,18-26,LOS
10951,1,110,1536,64,default,-,-,-,-,spline,spline,19108,1070,1500,24720,110,456,26.0,-,393.0,47857.0,-,7952.0,16600.0,11104.0,-,32.0,-81.078,-86.01899999999999,-,-,-,-,-,-,1503722316.0,5784.0,5788.443659568608,-4,18,good,1,747,18-26,LOS
