,slot_ID_tag,model_tag,revision_tag,anchor_ID_tag,NPM_tag,RMoteclk_tag,Attenuation_tag,channel,bitrate,preamble,prf,distance_tag,txpower_tag,anchor_tag,antenna_delay_tag,fpindex_tag,ldethres_tag,rxtofs_tag,rxpower_tag,fppower_tag,ppampl_tag,ppindex_tag,rxpacc_tag,rxpacc_nosat_tag,fp_ampl1_tag,fp_ampl2_tag,fp_ampl3_tag,CIR_pwr_tag,CIR_noise_tag,rsmpdel_tag,rcphase_tag,DRX_CAR_INT_tag,OTP_temp_cal_tag,otp_temp_23_tag,sar_temp_l_tag,sar_bat_l_tag,pgdelaycount_tag,pgdelay_tag,LDE_RX_ANT_tag,RAWT1,RAWT4,RAWT5,T1,slot_ID_anchor,model_anchor,revision_anchor,anchor_ID_anchor,NPM_anchor,RMoteclk_anchor,Attenuation_anchor,distance_anchor,txpower_anchor,anchor_anchor,antenna_delay_anchor,fpindex_anchor,ldethres_anchor,rxtofs_anchor,rxpower_anchor,fppower_anchor,ppampl_anchor,ppindex_anchor,rxpacc_anchor,rxpacc_nosat_anchor,fp_ampl1_anchor,fp_ampl2_anchor,fp_ampl3_anchor,CIR_pwr_anchor,CIR_noise_anchor,rsmpdel_anchor,rcphase_anchor,DRX_CAR_INT_anchor,OTP_temp_cal_anchor,otp_temp_23_anchor,sar_temp_l_anchor,sar_bat_l_anchor,pgdelaycount_anchor,pgdelay_anchor,LDE_RX_ANT_anchor,RAWT2,RAWT3,RAWT6,T2,T3,T4,T5,T6,location_ID,loc_tag,fpi,tag_ID,anchor_ID,distance_UWB,distance_GT,error,NLOS
4476,6320,3,0,1,"6d,",344457,0,3,110,1024,64,,8b8b8b8b,,,744.52,1032,129.00787230363997,-81.97,-82.90100000000001,3840,18436,295,1021,13650,19033,15896,3840,40,49,5,114504,255,129,126,177,0,16,21178,41528317952,54705325568,55074774528,41528334412,6307,3,0,1,"6d,",349764,,13614,8b8b8b8b,1,16460,744.552,1370.0,1.71210822157972e-06,-80.488,-82.684,15616.0,20997.0,304.0,1025.0,19521.0,17893.0,10400.0,9357.0,56.0,13.0,112.0,16111.0,255.0,128.0,126.0,177.0,0.0,16.0,16826,40960987136.0,54137947136,54507466240,40960971417,54137963596,54705310091,55074790988,54507450922,4,4-1,744,4,1,13614,13519.993306211361,94.00669378863859,LOS
4477,6321,3,0,1,"6d,",344511,0,3,110,1024,64,,8b8b8b8b,,,742.424,1179,129.007872333677,-81.93,-82.195,48384,19204,314,1051,19660,17060,9703,48384,48,49,105,114537,255,129,126,177,0,16,52409,68794913280,81971828736,82341367808,68794929740,6308,3,0,1,"6d,",349819,,13592,8b8b8b8b,1,16460,745.6160000000001,1222.0,1.44177534448819e-06,-80.51100000000001,-82.98100000000001,32512.0,17924.0,284.0,1026.0,17561.0,18323.0,10602.0,8208.0,48.0,13.0,119.0,16206.0,255.0,128.0,126.0,177.0,0.0,16.0,39354,68227628544.0,81404496384,81774106112,68227612891,81404512844,81971813177,82341384268,81774090355,4,4-1,742,4,1,13592,13519.993306211361,72.00669378863859,LOS
4479,6323,3,0,1,"6d,",344620,0,3,110,1024,64,,8b8b8b8b,,,749.872,1280,129.007872363714,-80.041,-82.84299999999999,27648,21509,308,1020,17385,19456,13456,27648,52,49,8,114583,255,129,126,177,0,16,59835,123328097792,136505092608,136874554368,123328114252,6310,3,0,1,"6d,",349928,,13607,8b8b8b8b,1,16460,747.712,1521.0,1.62199726254921e-06,-79.067,-81.815,57088.0,20741.0,261.0,1025.0,16907.0,17279.0,13773.0,7880.0,60.0,13.0,114.0,15973.0,255.0,128.0,126.0,177.0,0.0,16.0,3002,122760905216.0,135937852928,136307384832,122760889659,135937869388,136505077480,136874570828,136307369162,4,4-1,749,4,1,13607,13519.993306211361,87.00669378863859,LOS
4480,6324,3,0,1,"6d,",344675,0,3,110,1024,64,,8b8b8b8b,,,748.8,1405,129.007872393751,-81.858,-82.488,13056,21765,333,1019,19392,19760,12722,13056,60,50,9,114511,255,129,126,177,0,16,49339,150594693120,163771600384,164141145600,150594709580,6311,3,0,1,"6d,",349983,,13610,8b8b8b8b,1,16460,748.7760000000001,1281.0,1.8923301396407504e-06,-80.812,-81.705,6144.0,20741.0,264.0,1026.0,15110.0,17750.0,15129.0,7602.0,48.0,13.0,116.0,16078.0,255.0,128.0,126.0,177.0,0.0,16.0,1723,150027546624.0,163204406784,163574022144,150027531124,163204423244,163771585207,164141162060,163574006524,4,4-1,748,4,1,13610,13519.993306211361,90.00669378863859,LOS
4481,6325,3,0,1,"6d,",344730,0,3,110,1024,64,,8b8b8b8b,,,748.7760000000001,1323,129.007872123418,-80.071,-82.94200000000001,2304,23301,329,1050,15925,20227,18527,2304,56,49,107,114448,255,129,126,177,0,16,13755,177861286400,191038105600,191407740928,177861302860,6312,3,0,1,"6d,",350038,,13607,8b8b8b8b,1,16460,,,,,,,,,,,,,,,,,,,,,,,,177294185984,,190470958080,190840663552,177294170529,190470974540,191038090373,191407757388,190840647981,4,4-1,748,4,1,13607,13519.993306211361,87.00669378863859,LOS
4482,6326,3,0,1,"6d,",344784,0,3,110,1024,64,,8b8b8b8b,,,747.712,1131,129.00787230363997,-80.417,-81.374,55552,19204,278,1020,14699,18748,15029,55552,44,48,10,114456,255,129,126,177,0,16,27578,205127885824,218304866816,218674334208,205127902284,6313,3,0,1,"6d,",350092,,13607,8b8b8b8b,1,16460,749.8639999999999,1473.0,1.62199726254921e-06,-80.56,-81.05,29440.0,23813.0,314.0,1025.0,19531.0,19821.0,12849.0,10149.0,60.0,13.0,113.0,16213.0,255.0,128.0,126.0,177.0,0.0,16.0,19387,204560831488.0,217737765376,218107302912,204560816079,217737781836,218304851533,218674350668,218107287397,4,4-1,747,4,1,13607,13519.993306211361,87.00669378863859,LOS
4483,6327,3,0,1,"6d,",344839,0,3,110,1024,64,,8b8b8b8b,,,746.68,1138,129.007872183492,-81.809,-82.601,43520,20996,327,1051,19392,18981,13508,43520,48,49,107,114577,255,129,126,177,0,16,49338,232394470912,245571369984,245940925440,232394487372,6314,3,0,1,"6d,",350147,,13607,8b8b8b8b,1,16460,750.936,1815.0,1.86229315329724e-06,-80.84100000000001,-81.52199999999999,43264.0,22279.0,281.0,1026.0,17158.0,18887.0,13698.0,8670.0,72.0,12.0,116.0,16365.0,255.0,128.0,126.0,177.0,0.0,16.0,1723,231827462656.0,245004314624,245373940224,231827447293,245004331084,245571354662,245940941900,245373924748,4,4-1,746,4,1,13607,13519.993306211361,87.00669378863859,LOS
4484,6328,3,0,1,"6d,",344894,0,3,110,1024,64,,8b8b8b8b,,,745.6080000000001,1468,129.007872393751,-80.002,-82.98,25600,22533,312,1047,17931,19576,14424,25600,60,50,109,114624,255,129,126,177,0,16,3002,259661072384,272854361600,273207520768,259661088844,6315,3,0,1,"6d,",350201,,13623,8b8b8b8b,1,16460,751.96,1463.0,1.95240411232776e-06,-80.86,-81.753,53760.0,21253.0,260.0,1030.0,15664.0,16527.0,15454.0,7455.0,60.0,12.0,120.0,16206.0,255.0,128.0,126.0,177.0,0.0,16.0,12475,259094110208.0,272287352320,272640581632,259094094886,272287368780,272854346216,273207537228,272640566197,4,4-1,745,4,1,13623,13519.993306211361,103.00669378863859,LOS
4485,6329,3,0,1,"6d,",344948,0,3,110,1024,64,,8b8b8b8b,,,745.576,1369,129.007872333677,-80.26,-81.02199999999999,17152,20741,321,1049,14415,20040,19136,17152,56,49,108,114465,255,129,126,177,0,16,20410,286927657472,300104446464,300474112000,286927673932,6316,3,0,1,"6d,",350256,,13602,8b8b8b8b,1,16460,744.52,1335.0,1.98244109867126e-06,-80.75399999999999,-81.57600000000001,3584.0,22277.0,278.0,1028.0,13281.0,18733.0,17433.0,8318.0,52.0,13.0,117.0,16230.0,255.0,128.0,126.0,177.0,0.0,16.0,57786,286360741888.0,299537483264,299907218944,286360726122,299537499724,300104431039,300474128460,299907203569,4,4-1,745,4,1,13602,13519.993306211361,82.00669378863859,LOS
4486,6330,3,0,1,"6d,",345003,0,3,110,1024,64,,8b8b8b8b,,,744.512,1130,129.007872363714,-80.37100000000001,-81.315,5120,18948,276,1020,13773,18585,15377,5120,44,49,9,114369,255,129,126,177,0,16,52666,314194252800,327371207680,327740707328,314194269260,6317,3,0,1,"6d,",350311,,13589,8b8b8b8b,1,16460,745.576,1566.0,2.07255205770177e-06,-80.964,-81.594,17152.0,24070.0,263.0,1026.0,13617.0,16727.0,16786.0,7814.0,64.0,12.0,115.0,16052.0,255.0,128.0,126.0,177.0,0.0,16.0,12730,313627383296.0,326804290560,327173860352,313627367575,326804307020,327371192208,327740723788,327173845018,4,4-1,744,4,1,13589,13519.993306211361,69.00669378863859,LOS
4487,6331,3,0,1,"6d,",345057,0,3,110,1024,64,,8b8b8b8b,,,743.488,1315,129.007872273603,-81.824,-82.58,60928,21253,316,1050,17357,19403,13271,60928,56,49,106,114585,255,129,126,177,0,16,52665,341460846080,354637710848,355007298560,341460862540,6318,3,0,1,"6d,",350365,,13628,8b8b8b8b,1,16460,,,,,,,,,,,,,,,,,,,,,,,,340894022656,,354070839808,354440497664,340894006979,354070856268,354637695338,355007315020,354440482385,4,4-1,743,4,1,13628,13519.993306211361,108.00669378863859,LOS
4489,6333,3,0,1,"6d,",345167,0,3,110,1024,64,,8b8b8b8b,,,749.872,1231,129.007872423788,-80.517,-81.042,30720,20228,261,1020,16872,16351,9797,30720,48,49,7,114415,255,129,126,177,0,16,59579,395994032640,409170980864,409540487168,395994049100,6320,3,0,1,"6d,",350474,,13572,8b8b8b8b,1,16460,747.704,1424.0,1.62199726254921e-06,-80.902,-81.806,54784.0,20485.0,265.0,1026.0,15387.0,17848.0,15526.0,7820.0,56.0,12.0,115.0,16117.0,255.0,128.0,126.0,177.0,0.0,16.0,7098,395427301376.0,408604202496,408973778944,395427285802,408604218956,409170965748,409540503628,408973763247,4,4-1,749,4,1,13572,13519.993306211361,52.006693788638586,LOS
4490,6334,3,0,1,"6d,",345221,0,3,110,1024,64,,8b8b8b8b,,,749.832,1133,129.007872183492,-80.34100000000001,-81.18,17664,19716,262,1050,11829,16996,15660,17664,44,47,106,114448,255,129,126,177,0,16,13755,423260632064,436437481984,436807078400,423260648524,6321,3,0,1,"6d,",350529,,13560,8b8b8b8b,1,16460,748.768,1559.0,1.7721821942667302e-06,-80.708,-81.363,1024.0,22278.0,312.0,1027.0,15383.0,19533.0,19461.0,10366.0,64.0,14.0,115.0,16318.0,255.0,128.0,126.0,177.0,0.0,16.0,6075,422693946880.0,435870749696,436240416256,422693931368,435870766156,436437466801,436807094860,436240400621,4,4-1,749,4,1,13560,13519.993306211361,40.006693788638586,LOS
4492,6336,3,0,1,"6d,",345331,0,3,110,1024,64,,8b8b8b8b,,,747.712,1131,129.007871943196,-80.35300000000001,-81.329,56320,19204,273,1020,14852,18240,14286,56320,44,47,10,114447,255,129,126,177,0,16,1210,477793810432,490970750464,491340264960,477793826892,6323,3,0,1,"6d,",350638,,13588,8b8b8b8b,1,16460,749.8639999999999,1385.0,1.68207123523622e-06,-80.307,-82.76,29696.0,24837.0,302.0,1026.0,19171.0,17811.0,11325.0,8856.0,56.0,13.0,114.0,16190.0,255.0,128.0,126.0,177.0,0.0,16.0,58299,477227217408.0,490404110336,490773694976,477227202000,490404126796,490970735176,491340281420,490773679458,4,4-1,747,4,1,13588,13519.993306211361,68.00669378863859,LOS
4493,6337,3,0,1,"6d,",345385,0,3,110,1024,64,,8b8b8b8b,,,746.648,894,129.007871973233,-80.336,-81.221,35840,16899,261,1050,13383,16609,14838,35840,36,47,107,114401,255,129,126,177,0,16,18362,505060405760,518237255680,518606858240,505060422220,6324,3,0,1,"6d,",350693,,13559,8b8b8b8b,1,16460,,,,,,,,,,,,,,,,,,,,,,,,504493858816,,517670661632,518040334336,504493843471,517670678092,518237240312,518606874700,518040318886,4,4-1,746,4,1,13559,13519.993306211361,39.006693788638586,LOS
4494,6338,3,0,1,"6d,",345440,0,3,110,1024,64,,8b8b8b8b,,,745.576,1028,129.007871943196,-80.266,-81.25,21248,17412,264,1021,13823,17269,14359,21248,40,48,6,114551,255,129,126,177,0,16,65466,532327004672,545504018944,545873455616,532327021132,6325,3,0,1,"6d,",350748,,13570,8b8b8b8b,1,16460,743.488,1327.0,1.7721821942667302e-06,-80.711,-81.21,63488.0,20229.0,281.0,1025.0,17252.0,18672.0,11591.0,8415.0,52.0,13.0,115.0,16158.0,255.0,128.0,126.0,177.0,0.0,16.0,25785,531760504320.0,544937470976,545306977792,531760488532,544937487436,545504003527,545873472076,545306962395,4,4-1,745,4,1,13570,13519.993306211361,50.006693788638586,LOS
4496,6340,3,0,1,"6d,",345549,0,3,110,1024,64,,8b8b8b8b,,,743.48,1137,129.007872393751,-80.245,-81.09,58624,20740,317,1050,19335,19551,14503,58624,48,48,107,114576,255,129,126,177,0,16,34745,586860185600,600037025280,600406642176,586860202060,6327,3,0,1,"6d,",350857,,13590,8b8b8b8b,1,16460,745.584,1182.0,1.41173835814469e-06,-80.617,-81.39399999999999,24320.0,19972.0,264.0,1027.0,16114.0,16774.0,13336.0,7268.0,48.0,13.0,118.0,16094.0,255.0,128.0,126.0,177.0,0.0,16.0,62138,586293777408.0,599470569472,599840256512,586293761723,599470585932,600037009753,600406658636,599840241234,4,4-1,743,4,1,13590,13519.993306211361,70.00669378863859,LOS
4498,6342,3,0,1,"6d,",345658,0,3,110,1024,64,,8b8b8b8b,,,749.8639999999999,1132,129.007872333677,-80.321,-81.189,29440,19460,272,1051,17732,17135,10948,29440,44,49,104,114456,255,129,126,177,0,16,17595,641393377792,654570295296,654939824640,641393394252,6329,3,0,1,"6d,",350966,,13586,8b8b8b8b,1,16460,747.712,1240.0,2.04251507135827e-06,-80.733,-81.558,55296.0,22532.0,300.0,1026.0,17217.0,19601.0,16837.0,9640.0,48.0,13.0,117.0,16389.0,255.0,128.0,126.0,177.0,0.0,16.0,16826,640827061760.0,654003932160,654373531648,640827046196,654003948620,654570280175,654939841100,654373515962,4,4-1,749,4,1,13586,13519.993306211361,66.00669378863859,LOS
4499,6343,3,0,1,"6d,",345713,0,3,110,1024,64,,8b8b8b8b,,,749.832,1139,129.007872243566,-80.03399999999999,-82.79,17152,21252,331,1050,14570,20067,19193,17152,48,49,108,114336,255,129,126,177,0,16,60091,668659971072,681836796416,682206417920,668659987532,6330,3,0,1,"6d,",351021,,13613,8b8b8b8b,1,16460,,,,,,,,,,,,,,,,,,,,,,,,668093701120,,681270479360,681640171008,668093685606,681270495820,681836781247,682206434380,681640155382,4,4-1,749,4,1,13613,13519.993306211361,93.00669378863859,LOS
4500,6344,3,0,1,"6d,",345767,0,3,110,1024,64,,8b8b8b8b,,,748.7760000000001,1462,129.007872363714,-80.22800000000001,-81.122,2560,20997,326,1021,16570,20377,18434,2560,60,50,6,114520,255,129,126,177,0,16,47803,695926564352,709103557632,709473011200,695926580812,6331,3,0,1,"6d,",351075,,13593,8b8b8b8b,1,16460,748.808,1427.0,1.98244109867126e-06,-80.80199999999999,-81.22,14592.0,21253.0,266.0,1025.0,16783.0,17606.0,10468.0,7701.0,56.0,12.0,114.0,16284.0,255.0,128.0,126.0,177.0,0.0,16.0,36795,695360340480.0,708537286656,708906810368,695360325005,708537303116,709103542414,709473027660,708906794782,4,4-1,748,4,1,13593,13519.993306211361,73.00669378863859,LOS
4501,6345,3,0,1,"6d,",345822,0,3,110,1024,64,,8b8b8b8b,,,747.704,991,129.00787200327,-80.146,-82.984,50688,18179,265,1051,12320,16692,15120,50688,40,47,105,114425,255,129,126,177,0,16,8378,723193151488,736370068992,736739603968,723193167948,6332,3,0,1,"6d,",351130,,13555,8b8b8b8b,1,16460,750.904,1589.0,1.71210822157972e-06,-79.016,-81.762,35072.0,22790.0,272.0,1026.0,13254.0,18648.0,17528.0,8459.0,60.0,12.0,115.0,15950.0,255.0,128.0,126.0,177.0,0.0,16.0,50875,722626973696.0,735803844096,736173449216,722626958301,735803860556,736370053682,736739620428,736173433706,4,4-1,747,4,1,13555,13519.993306211361,35.006693788638586,LOS
4502,6346,3,0,1,"6d,",345877,0,3,110,1024,64,,8b8b8b8b,,,746.648,1035,129.007872363714,-80.187,-81.232,40704,19204,280,1050,15653,18387,13998,40704,40,49,104,114544,255,129,126,177,0,16,9658,750459744768,763636572160,764006197248,750459761228,6333,3,0,1,"6d,",351184,,13630,8b8b8b8b,1,16460,751.96,1379.0,1.98244109867126e-06,-80.779,-81.471,50432.0,23301.0,264.0,1028.0,13400.0,16707.0,16524.0,7544.0,56.0,11.0,118.0,16196.0,255.0,128.0,126.0,177.0,0.0,16.0,22715,749893613056.0,763070393344,763440088576,749893597713,763070409804,763636556827,764006213708,763440073121,4,4-1,746,4,1,13630,13519.993306211361,110.00669378863859,LOS
4503,6347,3,0,1,"6d,",345931,0,3,110,1024,64,,8b8b8b8b,,,745.6080000000001,1128,129.007872273603,-80.477,-81.484,25600,18436,276,1020,16948,18178,13585,25600,44,50,7,114553,255,129,126,177,0,16,13498,777726338048,790903331328,791272790528,777726354508,6334,3,0,1,"6d,",351239,,13601,8b8b8b8b,1,16460,751.9680000000001,1230.0,1.59196027620571e-06,-80.49600000000001,-81.33800000000001,56320.0,19972.0,265.0,1025.0,15099.0,17153.0,13889.0,7122.0,48.0,14.0,113.0,16062.0,255.0,128.0,126.0,177.0,0.0,16.0,64443,777160252416.0,790337198592,790706727936,777160237120,790337215052,790903315944,791272806988,790706712519,4,4-1,745,4,1,13601,13519.993306211361,81.00669378863859,LOS
4504,6348,3,0,1,"6d,",345986,0,3,110,1024,64,,8b8b8b8b,,,744.544,1090,129.007872453825,-80.128,-82.86399999999999,13056,19972,298,1019,19032,17792,11487,13056,44,49,7,114714,255,129,126,177,0,16,22714,804992931328,818169834496,818539385856,804992947788,6335,3,0,1,"6d,",351294,,13579,8b8b8b8b,1,16460,744.52,1485.0,1.5619232898622e-06,-80.865,-81.768,6400.0,21765.0,266.0,1026.0,15532.0,17995.0,15179.0,7813.0,56.0,13.0,112.0,16100.0,255.0,128.0,126.0,177.0,0.0,16.0,44218,804426892288.0,817603747840,817973369344,804426876533,817603764300,818169819055,818539402316,817973353975,4,4-1,744,4,1,13579,13519.993306211361,59.006693788638586,LOS
4505,6349,3,0,1,"6d,",346041,0,3,110,1024,64,,8b8b8b8b,,,743.488,1083,129.007872093381,-80.321,-81.003,63744,18180,290,1050,18548,18192,10851,63744,44,49,108,114488,255,129,126,177,0,16,29881,832259522560,845436340224,845805977088,832259539020,6336,3,0,1,"6d,",351348,,13565,8b8b8b8b,1,16460,,,,,,,,,,,,,,,,,,,,,,,,831693529600,,844870299648,845240006656,831693513901,844870316108,845436324725,845805993548,845239991339,4,4-1,743,4,1,13565,13519.993306211361,45.006693788638586,LOS
4507,6351,3,0,1,"6d,",346150,0,3,110,1024,64,,8b8b8b8b,,,749.8639999999999,1323,129.007872453825,-80.516,-81.296,28672,19205,267,1051,17639,16817,11181,28672,52,50,104,114399,255,129,126,177,0,16,59323,886792713216,899969605632,900339165696,886792729676,6338,3,0,1,"6d,",351458,,13604,8b8b8b8b,1,16460,747.712,1377.0,1.7721821942667302e-06,-80.835,-81.801,56064.0,19717.0,271.0,1026.0,16177.0,18379.0,15244.0,8054.0,52.0,12.0,114.0,16286.0,255.0,128.0,126.0,177.0,0.0,16.0,12730,886226812416.0,899403657728,899773287936,886226796847,899403674188,899969590516,900339182156,899773272253,4,4-1,749,4,1,13604,13519.993306211361,84.00669378863859,LOS
4508,6352,3,0,1,"6d,",346204,0,3,110,1024,64,,8b8b8b8b,,,749.84,1033,129.007871973233,-80.27199999999999,-81.179,19456,18692,265,1050,13086,17066,15063,19456,40,48,104,114528,255,129,126,177,0,16,7867,914059310080,927236119040,927605756928,914059326540,6339,3,0,1,"6d,",351512,,13582,8b8b8b8b,1,16460,748.768,1134.0,1.71210822157972e-06,-80.967,-81.684,1536.0,19972.0,268.0,1028.0,12912.0,17770.0,17590.0,8120.0,44.0,14.0,115.0,16102.0,255.0,128.0,126.0,177.0,0.0,16.0,28859,913493455360.0,926670217216,927039925248,913493439850,926670233676,927236103872,927605773388,927039909607,4,4-1,749,4,1,13582,13519.993306211361,62.006693788638586,LOS
4509,6353,3,0,1,"6d,",346259,0,3,110,1024,64,,8b8b8b8b,,,747.7439999999999,1036,129.007872754195,-80.392,-81.042,64256,19460,268,1019,17465,16830,9737,64256,40,51,7,114401,255,129,126,177,0,16,14778,941325897728,954502810112,954872350208,941325914188,6340,3,0,1,"6d,",351567,,13611,8b8b8b8b,1,16460,749.832,1526.0,1.92236712598425e-06,-80.771,-81.421,17408.0,22021.0,264.0,1026.0,12769.0,16513.0,16960.0,7531.0,60.0,12.0,116.0,16117.0,255.0,128.0,126.0,177.0,0.0,16.0,57787,940760089088.0,953936954368,954306564608,940760073624,953936970828,954502794887,954872366668,954306549037,4,4-1,747,4,1,13611,13519.993306211361,91.00669378863859,LOS
4510,6354,3,0,1,"6d,",346314,0,3,110,1024,64,,8b8b8b8b,,,747.704,1227,129.007872423788,-80.352,-81.368,55040,19204,269,1050,14689,17744,14539,55040,48,49,104,114424,255,129,126,177,0,16,25018,968592491008,981769317888,982138947584,968592507468,6341,3,0,1,"6d,",351621,,13613,8b8b8b8b,1,16460,750.8960000000001,1524.0,1.80221918061024e-06,-80.887,-81.671,34560.0,21509.0,262.0,1028.0,13113.0,17279.0,16855.0,7618.0,60.0,11.0,116.0,16284.0,255.0,128.0,126.0,177.0,0.0,16.0,14779,968026728448.0,981203508224,981573208064,968026713043,981203524684,981769302611,982138964044,981573192546,4,4-1,747,4,1,13613,13519.993306211361,93.00669378863859,LOS
4511,6355,3,0,1,"6d,",346368,0,3,110,1024,64,,8b8b8b8b,,,746.648,1130,129.007872183492,-80.477,-81.485,39680,18948,267,1020,15853,17363,14073,39680,44,49,6,114359,255,129,126,177,0,16,60858,995859084288,1009036076544,1009405536768,995859100748,6342,3,0,1,"6d,",351676,,13569,8b8b8b8b,1,16460,,,,,,,,,,,,,,,,,,,,,,,,995293367808,,1008470312960,1008839843328,995293352436,1008470329420,1009036061207,1009405553228,1008839827851,4,4-1,746,4,1,13569,13519.993306211361,49.006693788638586,LOS
4512,6356,3,0,1,"6d,",346423,0,3,110,1024,64,,8b8b8b8b,,,745.6160000000001,1180,129.007872213529,-81.882,-82.57700000000001,28160,22532,331,1051,19617,19424,13198,28160,52,48,105,114672,255,129,126,177,0,16,41402,1023125677056,1036302580224,1036672130048,1023125693516,6343,3,0,1,"6d,",351731,,13576,8b8b8b8b,1,16460,751.9680000000001,1469.0,1.68207123523622e-06,-80.80199999999999,-81.548,57088.0,22789.0,296.0,1026.0,18876.0,18846.0,14998.0,9535.0,60.0,12.0,116.0,15966.0,255.0,128.0,126.0,177.0,0.0,16.0,48315,1022560006656.0,1035736862720,1036106482688,1022559991347,1035736879180,1036302564834,1036672146508,1036106467267,4,4-1,745,4,1,13576,13519.993306211361,56.006693788638586,LOS
4513,6357,3,0,1,"6d,",346477,0,3,110,1024,64,,8b8b8b8b,,,744.552,1410,129.007872333677,-81.9,-82.412,14592,23045,323,1050,18697,19355,11579,14592,60,49,106,114432,255,129,126,177,0,16,2490,1050392268288,1063569085440,1063938723328,1050392284748,6344,3,0,1,"6d,",351785,,13579,8b8b8b8b,1,16460,744.512,1230.0,1.86229315329724e-06,-80.74,-81.597,5120.0,19972.0,262.0,1028.0,14505.0,17248.0,15298.0,7365.0,48.0,13.0,118.0,16166.0,255.0,128.0,126.0,177.0,0.0,16.0,43450,1049826644480.0,1063003414016,1063373122048,1049826628720,1063003430476,1063569070005,1063938739788,1063373106673,4,4-1,744,4,1,13579,13519.993306211361,59.006693788638586,LOS
4514,6358,3,0,1,"6d,",346532,0,3,110,1024,64,,8b8b8b8b,,,743.488,1326,129.007872063344,-80.542,-81.39,60160,19973,270,1020,17553,17202,12135,60160,52,50,6,114448,255,129,126,177,0,16,37305,1077658861568,1090835848192,1091205320192,1077658878028,6345,3,0,1,"6d,",351840,,13561,8b8b8b8b,1,16460,745.576,1336.0,1.74214520792323e-06,-80.48100000000001,-81.36399999999999,21504.0,22533.0,294.0,1025.0,16332.0,19234.0,15774.0,8737.0,52.0,13.0,113.0,16373.0,255.0,128.0,126.0,177.0,0.0,16.0,52410,1077093283840.0,1090270222848,1090639764992,1077093268144,1090270239308,1090835832687,1091205336652,1090639749679,4,4-1,743,4,1,13561,13519.993306211361,41.006693788638586,LOS
4517,6361,3,0,1,"6d,",346696,0,3,110,1024,64,,8b8b8b8b,,,749.84,1184,129.007872453825,-80.17699999999999,-81.031,18432,20484,303,1020,13661,19381,17572,18432,48,50,8,114464,255,129,126,177,0,16,23995,59947015680,73123989504,73493468160,59947032140,6348,3,0,1,"6d,",352004,,13606,8b8b8b8b,1,16460,,,,,,,,,,,,,,,,,,,,,,,,59381576192,,72558502912,72928051712,59381560654,72558519372,73123974348,73493484620,72928036070,4,4-1,749,4,1,13606,13519.993306211361,86.00669378863859,LOS
4518,6362,3,0,1,"6d,",346751,0,3,110,1024,64,,8b8b8b8b,,,748.7760000000001,1326,129.007872243566,-80.58800000000001,-81.645,7680,19973,274,1051,16632,18299,14457,7680,52,49,103,114640,255,129,126,177,0,16,63675,87213606912,100390497280,100760061440,87213623372,6349,3,0,1,"6d,",352058,,13584,8b8b8b8b,1,16460,748.8,1423.0,1.92236712598425e-06,-80.559,-81.171,12288.0,20229.0,264.0,1027.0,15960.0,17246.0,11433.0,7172.0,56.0,13.0,116.0,16078.0,255.0,128.0,126.0,177.0,0.0,16.0,22715,86648213504.0,99825056768,100194691072,86648198028,99825073228,100390482074,100760077900,100194675470,4,4-1,748,4,1,13584,13519.993306211361,64.00669378863859,LOS
4519,6363,3,0,1,"6d,",346805,0,3,110,1024,64,,8b8b8b8b,,,747.7439999999999,1236,129.007872273603,-80.391,-81.343,60672,21508,287,1049,18209,18560,12793,60672,48,50,105,114551,255,129,126,177,0,16,8634,114480200192,127657002496,128026656768,114480216652,6350,3,0,1,"6d,",352113,,13595,8b8b8b8b,1,16460,749.84,1656.0,1.68207123523622e-06,-80.815,-81.62,23296.0,23558.0,305.0,1028.0,19159.0,19497.0,16235.0,10155.0,68.0,12.0,117.0,16238.0,255.0,128.0,126.0,177.0,0.0,16.0,55227,113914852864.0,127091608064,127461332480,113914837423,127091624524,127656987249,128026673228,127461316924,4,4-1,747,4,1,13595,13519.993306211361,75.00669378863859,LOS
