fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label
901,5060,4846,88,3764,1427,47627,-97.103,-107.152,10.049,1.103488049,11086,9919.192558,-1166.807442,1
2585,5555,4398,88,4041,1491,46687,-97.03,-107.34,10.31,1.106255797,11049,9919.192558,-1129.807442,1
2736,5473,4301,96,4007,1490,47595,-98.999,-107.273,8.274,1.083576602,11081,9919.192558,-1161.807442,1
3464,5671,3521,92,4170,1492,47611,-97.161,-107.309,10.148,1.104445199,11128,9919.192558,-1208.807442,1
3316,5041,3993,84,3816,1428,47211,-97.156,-107.354,10.198,1.104965211,11091,9919.192558,-1171.807442,1
4328,5121,3163,84,3900,1429,47739,-97.245,-107.559,10.314,1.106062008,11072,9919.192558,-1152.807442,1
2655,5415,4607,100,3843,1428,47520,-97.187,-107.769,10.582,1.108882875,11138,9919.192558,-1218.807442,1
1610,5409,4887,88,3858,1428,47249,-97.204,-107.626,10.422,1.10721781,11133,9919.192558,-1213.807442,1
4144,5178,3001,88,3614,1427,47293,-98.926,-107.413,8.487,1.0857914,11105,9919.192558,-1185.807442,1
1033,5169,5078,80,4048,1429,47947,-97.406,-107.448,10.042,1.103094265,11147,9919.192558,-1227.807442,1
2248,5373,4100,80,3855,1428,47208,-97.2,-107.218,10.018,1.103065844,11077,9919.192558,-1157.807442,1
727,5101,4930,72,4235,1492,47362,-97.228,-108.847,11.619,1.119502612,11086,9919.192558,-1166.807442,1
2844,4930,3999,84,3763,1426,47465,-97.108,-107.024,9.916,1.102113111,11100,9919.192558,-1180.807442,1
4579,5261,3158,92,4238,1492,46908,-97.231,-107.464,10.233,1.105244212,11114,9919.192558,-1194.807442,1
1188,4569,5840,80,4228,1492,47749,-97.221,-107.296,10.075,1.103629874,11138,9919.192558,-1218.807442,1
3532,5551,3903,92,4222,1494,47538,-97.203,-107.446,10.243,1.105377406,11096,9919.192558,-1176.807442,1
1050,4917,4868,88,3699,1429,47625,-97.015,-107.059,10.044,1.103530382,11039,9919.192558,-1119.807442,1
4109,5685,3677,84,4161,1490,47607,-97.163,-107.77,10.607,1.10916707,11077,9919.192558,-1157.807442,1
3790,5251,3695,92,3729,1428,47795,-97.056,-107.615,10.559,1.108792862,11100,9919.192558,-1180.807442,1
1175,4991,5097,88,3991,1493,47500,-98.964,-108.961,9.997,1.101016531,11119,9919.192558,-1199.807442,1
3104,5687,4153,76,4268,1491,47473,-97.267,-107.515,10.248,1.105359474,11124,9919.192558,-1204.807442,1
4565,5142,3548,100,3889,1492,46580,-98.858,-107.556,8.698,1.087984786,11063,9919.192558,-1143.807442,1
4511,5159,3078,80,3997,1493,47356,-98.971,-107.294,8.323,1.084095341,11114,9919.192558,-1194.807442,1
2338,4721,4504,80,3300,1363,47194,-98.93,-107.386,8.456,1.085474578,11124,9919.192558,-1204.807442,1
991,5085,4894,84,4121,1493,47177,-97.103,-108.836,11.733,1.120830458,11100,9919.192558,-1180.807442,1
1961,5748,4783,92,4028,1490,47463,-97.022,-107.56,10.538,1.108614541,11161,9919.192558,-1241.807442,1
1510,5390,5206,88,4235,1490,47447,-97.239,-107.462,10.223,1.105132714,11096,9919.192558,-1176.807442,1
2306,5974,4851,80,4194,1491,47385,-97.191,-107.888,10.697,1.110061631,11114,9919.192558,-1194.807442,1
1037,4870,4735,88,3727,1428,46731,-97.054,-108.906,11.852,1.122117584,11077,9919.192558,-1157.807442,1
2379,4920,4427,108,3818,1490,46748,-98.789,-108.739,9.95,1.100719716,11114,9919.192558,-1194.807442,1
3893,4727,3638,100,3717,1427,47150,-97.048,-107.224,10.176,1.104855329,11086,9919.192558,-1166.807442,1
3619,5686,3361,92,3835,1427,47613,-97.184,-107.709,10.525,1.10829972,11128,9919.192558,-1208.807442,1
3932,5620,3760,88,4183,1492,47287,-97.174,-107.65,10.476,1.107806615,11128,9919.192558,-1208.807442,1
2761,5434,4464,84,4329,1492,47711,-97.323,-107.349,10.026,1.103017786,11110,9919.192558,-1190.807442,1
3523,5120,3851,84,3886,1427,47215,-97.241,-107.451,10.21,1.104996863,11110,9919.192558,-1190.807442,1
1653,5203,5256,80,4148,1493,47373,-97.132,-107.37,10.238,1.105402957,11096,9919.192558,-1176.807442,1
928,5150,5578,84,4396,1493,46854,-97.384,-107.45,10.066,1.103364002,11147,9919.192558,-1227.807442,1
814,4223,5258,96,3834,1490,47363,-98.807,-108.437,9.63,1.09746273,11063,9919.192558,-1143.807442,1
1077,4741,4926,80,3801,1427,47562,-97.145,-108.975,11.83,1.121776726,11133,9919.192558,-1213.807442,1
2598,5581,4614,84,4005,1491,47523,-98.991,-107.512,8.521,1.086078532,11161,9919.192558,-1241.807442,1
1024,5072,5532,80,4210,1490,47620,-97.214,-107.383,10.169,1.104604275,11067,9919.192558,-1147.807442,1
3559,5611,3550,76,4086,1491,47545,-97.078,-107.33,10.252,1.105605802,11114,9919.192558,-1194.807442,1
3155,5896,4132,88,4217,1490,47859,-97.221,-107.705,10.484,1.107836784,11138,9919.192558,-1218.807442,1
4233,4729,3027,84,3487,1364,47095,-97.163,-107.504,10.341,1.106429402,11063,9919.192558,-1143.807442,1
937,5023,4961,80,3675,1426,47437,-97.005,-107.229,10.224,1.105396629,11110,9919.192558,-1190.807442,1
3089,5117,3999,76,3787,1427,47526,-97.129,-107.307,10.178,1.104788477,11096,9919.192558,-1176.807442,1
2471,5391,4230,92,4034,1489,47528,-97.034,-107.049,10.015,1.103211246,11147,9919.192558,-1227.807442,1
1796,5659,4996,84,4376,1493,47450,-97.364,-107.575,10.211,1.104874492,11072,9919.192558,-1152.807442,1
4439,5334,3595,76,4244,1490,46772,-97.249,-107.655,10.406,1.107003671,11091,9919.192558,-1171.807442,1
3283,5668,3905,84,3951,1491,47540,-98.932,-107.436,8.504,1.085958032,11124,9919.192558,-1204.807442,1
1396,5623,5001,92,4316,1491,47824,-97.316,-107.467,10.151,1.104309672,11105,9919.192558,-1185.807442,1
1219,5197,5138,92,4092,1493,46799,-97.073,-107.174,10.101,1.104055711,11110,9919.192558,-1190.807442,1
4079,5532,3288,96,4208,1491,47227,-97.206,-107.428,10.222,1.105158118,11096,9919.192558,-1176.807442,1
2714,5830,4174,88,4188,1490,46960,-97.191,-107.488,10.297,1.105946024,11147,9919.192558,-1227.807442,1
3234,6090,4523,92,4103,1491,47087,-97.096,-106.115,9.019,1.092887452,11152,9919.192558,-1232.807442,1
3263,5744,4140,96,4121,1491,47218,-97.115,-107.628,10.513,1.108253102,11147,9919.192558,-1227.807442,1
3533,5652,3675,88,3775,1490,46650,-98.74,-107.425,8.685,1.087958274,11124,9919.192558,-1204.807442,1
1076,5389,4674,100,3824,1492,46600,-98.784,-108.948,10.164,1.102891156,11105,9919.192558,-1185.807442,1
5119,4472,2651,76,4195,1493,46975,-97.181,-107.04,9.859,1.101449872,11049,9919.192558,-1129.807442,1
659,5142,4610,92,3856,1429,47620,-97.195,-108.983,11.788,1.121281959,11096,9919.192558,-1176.807442,1
4901,5122,3133,100,3949,1428,47547,-97.305,-107.952,10.647,1.109418838,11110,9919.192558,-1190.807442,1
2170,5259,4084,88,3588,1487,46315,-98.537,-108.719,10.182,1.103331743,11114,9919.192558,-1194.807442,1
3533,5526,4004,88,4177,1490,46702,-97.18,-107.508,10.328,1.106277012,11063,9919.192558,-1143.807442,1
702,4829,4810,88,3830,1428,47810,-97.172,-108.881,11.709,1.120497674,11124,9919.192558,-1204.807442,1
16802,19670,14256,60,9753,723,47717,-87.143,-89.484,2.341,1.02686389,10026,9978.91442,-47.08558,0
15583,19745,15475,60,9660,728,47834,-87.042,-89.423,2.381,1.02735461,10021,9978.91442,-42.08558,0
13715,16592,11677,60,6257,540,47851,-87.75,-88.391,0.641,1.007304843,10030,9978.91442,-51.08558,0
11824,18252,14687,56,7499,612,47957,-87.45,-89.904,2.454,1.02806175,10030,9978.91442,-51.08558,0
11596,18853,16838,60,8429,662,47948,-87.275,-89.727,2.452,1.028095102,10035,9978.91442,-56.08558,0
7821,16022,16655,52,6803,580,47808,-87.493,-89.738,2.245,1.025659196,10012,9978.91442,-33.08558,0
10322,18252,16243,68,7898,643,47951,-87.246,-89.568,2.322,1.026614401,10054,9978.91442,-75.08558,0
9072,16618,17267,48,7486,613,47682,-87.428,-89.683,2.255,1.025792652,10045,9978.91442,-66.08558,0
12235,16950,13061,56,6381,543,47837,-87.787,-88.4,0.613,1.006982811,10030,9978.91442,-51.08558,0
15562,18336,12042,56,7808,637,47860,-87.277,-89.77,2.493,1.028564227,10045,9978.91442,-66.08558,0
8497,16620,17507,56,7561,601,47876,-87.643,-89.844,2.201,1.025113243,10030,9978.91442,-51.08558,0
10615,17006,15089,48,6867,588,47755,-87.415,-89.862,2.447,1.027992907,10007,9978.91442,-28.08558,0
18487,18793,11455,68,9344,711,47806,-87.103,-89.393,2.29,1.026290713,10054,9978.91442,-75.08558,0
14183,18802,13427,56,7983,623,47977,-87.567,-88.032,0.465,1.00531022,10030,9978.91442,-51.08558,0
13264,16611,11705,56,6125,538,47658,-87.69,-88.344,0.654,1.007458091,10016,9978.91442,-37.08558,0
11246,17964,14916,56,7140,586,47956,-87.614,-88.173,0.559,1.006380259,10012,9978.91442,-33.08558,0
9795,18291,16856,60,8130,657,47627,-87.184,-89.449,2.265,1.025979538,10002,9978.91442,-23.08558,0
14650,17396,10896,52,6861,584,47931,-87.47,-89.966,2.496,1.028535498,10045,9978.91442,-66.08558,0
12789,19629,19351,68,10614,749,47873,-87.204,-89.423,2.219,1.02544608,9993,9978.91442,-14.08558,0
13359,16777,11678,60,6263,551,47788,-87.579,-88.191,0.612,1.006987977,10073,9978.91442,-94.08558,0
9208,16424,16833,52,7111,591,47618,-87.522,-89.875,2.353,1.026884669,10016,9978.91442,-37.08558,0
16040,18734,11296,64,8561,668,47932,-87.264,-89.432,2.168,1.024844151,10030,9978.91442,-51.08558,0
14136,20054,18313,60,10454,731,47756,-87.349,-89.7,2.351,1.026915019,10054,9978.91442,-75.08558,0
14432,17296,10712,56,6595,553,47931,-87.772,-88.344,0.572,1.006516885,10030,9978.91442,-51.08558,0
15938,16603,9992,56,6812,584,47934,-87.439,-89.921,2.482,1.028385503,10035,9978.91442,-56.08558,0
13936,18022,12079,64,7194,585,47985,-87.661,-88.144,0.483,1.005509862,10021,9978.91442,-42.08558,0
7254,16141,16670,68,6771,576,47874,-87.533,-89.767,2.234,1.025521803,10021,9978.91442,-42.08558,0
12202,16954,12991,48,6247,539,47900,-87.76,-88.446,0.686,1.007816773,10007,9978.91442,-28.08558,0
10587,18536,17704,60,8528,638,47944,-87.647,-88.023,0.376,1.004289936,10016,9978.91442,-37.08558,0
13590,19677,17051,64,9656,713,47945,-87.221,-89.556,2.335,1.026771076,10007,9978.91442,-28.08558,0
15692,19488,14165,64,9127,701,47650,-87.124,-89.518,2.394,1.027478077,10059,9978.91442,-80.08558,0
11946,17396,12866,56,6512,554,47907,-87.702,-88.249,0.547,1.00623703,10059,9978.91442,-80.08558,0
8715,17091,16439,64,7208,595,47874,-87.522,-89.819,2.297,1.02624483,10002,9978.91442,-23.08558,0
10240,17094,16036,56,7175,595,47879,-87.502,-89.926,2.424,1.027702224,10007,9978.91442,-28.08558,0
16238,20500,17985,72,11395,788,47630,-87.071,-89.361,2.29,1.026300376,9998,9978.91442,-19.08558,0
18552,19637,14153,64,10454,766,47719,-88.943,-89.26,0.317,1.00356408,10002,9978.91442,-23.08558,0
9209,15939,18413,60,8052,628,47680,-87.534,-89.612,2.078,1.023739347,10040,9978.91442,-61.08558,0
14743,19280,13717,52,8725,708,47657,-88.842,-89.164,0.322,1.003624412,10054,9978.91442,-75.08558,0
15363,20276,17869,76,10670,755,47950,-87.157,-89.552,2.395,1.027479147,10007,9978.91442,-28.08558,0
9393,17000,17691,60,7800,616,47940,-87.564,-89.858,2.294,1.026197981,10021,9978.91442,-42.08558,0
12873,18871,14846,64,8109,645,47827,-87.333,-89.774,2.441,1.027950488,10063,9978.91442,-84.08558,0
8092,16650,16855,52,7065,589,47748,-87.523,-89.828,2.305,1.026335935,10049,9978.91442,-70.08558,0
10453,18593,16588,56,8406,706,47881,-88.704,-90.917,2.213,1.024948142,9998,9978.91442,-19.08558,0
18512,20283,14965,64,10938,775,47972,-87.038,-89.377,2.339,1.02687332,10030,9978.91442,-51.08558,0
15107,19710,15474,68,9394,701,47959,-87.249,-89.671,2.422,1.02775963,10068,9978.91442,-89.08558,0
10426,17074,15148,52,6866,580,47880,-87.533,-89.982,2.449,1.02797802,10049,9978.91442,-70.08558,0
17227,20337,15391,64,10679,788,47648,-88.789,-89.094,0.305,1.00343511,9988,9978.91442,-9.08558,0
14165,18446,12357,60,7748,625,47921,-87.409,-89.753,2.344,1.026816461,9988,9978.91442,-9.08558,0
12916,18595,14004,52,7809,633,47968,-87.332,-89.736,2.404,1.027527138,9998,9978.91442,-19.08558,0
18944,18545,12640,68,9880,738,47983,-87.021,-89.256,2.235,1.025683456,9988,9978.91442,-9.08558,0
11990,17100,13005,64,6309,540,47776,-87.786,-88.431,0.645,1.007347413,9988,9978.91442,-9.08558,0
14863,18117,11601,52,7232,578,47863,-87.789,-88.37,0.581,1.006618141,10063,9978.91442,-84.08558,0
17007,19309,12386,64,9036,698,47803,-87.117,-89.497,2.38,1.027319582,10059,9978.91442,-80.08558,0
12776,17080,12532,52,6310,547,47974,-87.675,-88.367,0.692,1.007892786,10012,9978.91442,-33.08558,0
14019,16559,11320,56,6232,550,47726,-87.574,-88.226,0.652,1.007445132,10016,9978.91442,-37.08558,0
7783,16203,16785,60,6946,584,47682,-87.524,-89.748,2.224,1.025410173,10045,9978.91442,-66.08558,0
12817,19070,15021,56,8446,673,47761,-87.141,-89.47,2.329,1.026726799,10026,9978.91442,-47.08558,0
14398,17443,11189,52,6865,567,47926,-87.729,-88.228,0.499,1.005687971,10021,9978.91442,-42.08558,0
3272,3093,2130,92,4724,1465,47598,-97.861,-111.889,14.028,1.143346175,11269,10678.21652,-590.78348,1
1535,6398,8078,84,4605,1467,47943,-97.738,-104.287,6.549,1.067005668,11335,10678.21652,-656.78348,1
4257,3062,2630,84,4891,1466,47638,-96.006,-109.304,13.298,1.138512176,10903,10678.21652,-224.78348,1
3129,8208,7144,104,4540,1465,47975,-97.688,-103.022,5.334,1.054602408,11368,10678.21652,-689.78348,1
4950,8074,6082,92,4591,1468,47666,-97.719,-104.952,7.233,1.074018359,11720,10678.21652,-1041.78348,1
4982,2548,2703,84,4390,1465,47761,-97.542,-109.811,12.269,1.125781715,10959,10678.21652,-280.78348,1
1861,7209,8239,92,5065,1465,47503,-96.164,-104.853,8.689,1.090356058,11335,10678.21652,-656.78348,1
2097,7059,7759,84,4816,1466,47959,-97.939,-104.522,6.583,1.067215307,11724,10678.21652,-1045.78348,1
6585,2961,3077,84,4613,1466,47758,-97.752,-107.832,10.08,1.103118095,10969,10678.21652,-290.78348,1
3438,3313,2199,84,4708,1467,47408,-97.834,-110.345,12.511,1.127879878,10936,10678.21652,-257.78348,1
1659,5709,8568,96,4702,1468,47621,-97.823,-104.289,6.466,1.066098975,11354,10678.21652,-675.78348,1
3541,2850,1882,88,4390,1469,47599,-97.519,-111.758,14.239,1.146012572,11293,10678.21652,-614.78348,1
3060,2837,1568,80,4489,1465,47678,-97.639,-112.925,15.286,1.156556294,11241,10678.21652,-562.78348,1
1686,6660,8180,100,4703,1468,47628,-97.824,-104.498,6.674,1.068224567,11771,10678.21652,-1092.78348,1
2342,7656,7831,92,4604,1466,47836,-97.743,-104.921,7.178,1.073437484,11264,10678.21652,-585.78348,1
6257,2949,3309,88,4596,1466,47812,-97.736,-107.63,9.894,1.10123189,10997,10678.21652,-318.78348,1
4411,2404,2786,88,4414,1468,47819,-97.548,-109.11,11.562,1.118526264,10992,10678.21652,-313.78348,1
2092,7752,7768,88,4569,1468,47963,-97.698,-104.888,7.19,1.073594137,11372,10678.21652,-693.78348,1
3107,2836,1833,92,4731,1466,47667,-97.861,-111.171,13.31,1.136009238,10866,10678.21652,-187.78348,1
6042,2862,2937,92,4827,1467,47556,-97.943,-107.2,9.257,1.094514156,10988,10678.21652,-309.78348,1
3024,3143,1695,100,4553,1466,47934,-97.695,-111.34,13.645,1.139669379,10950,10678.21652,-271.78348,1
2052,6489,8345,92,4548,1465,47696,-97.696,-104.586,6.89,1.070524894,11382,10678.21652,-703.78348,1
3271,3041,1862,72,4624,1467,47606,-97.756,-111.626,13.87,1.141883874,10903,10678.21652,-224.78348,1
3717,2621,2389,76,4491,1466,47506,-97.635,-110.152,12.517,1.128201977,10837,10678.21652,-158.78348,1
1932,6960,8410,88,4561,1464,47955,-97.714,-104.844,7.13,1.07296805,11382,10678.21652,-703.78348,1
2182,7095,8675,84,4764,1467,47825,-97.886,-103.082,5.196,1.053082157,11734,10678.21652,-1055.78348,1
2296,7129,7795,96,4540,1468,47639,-97.671,-104.602,6.931,1.070962722,11349,10678.21652,-670.78348,1
7281,3672,3057,84,4675,1467,47688,-97.804,-106.73,8.926,1.091264161,11025,10678.21652,-346.78348,1
5658,2991,2988,88,4736,1466,47497,-97.866,-108.917,11.051,1.112919707,10941,10678.21652,-262.78348,1
6080,3082,2811,80,4695,1468,47557,-97.816,-107.278,9.462,1.096732641,11218,10678.21652,-539.78348,1
3513,2984,2261,96,4726,1465,47525,-97.863,-110.152,12.289,1.125573506,10861,10678.21652,-182.78348,1
6662,2582,2903,80,4628,1467,47746,-97.76,-107.674,9.914,1.10141162,10936,10678.21652,-257.78348,1
2963,8365,7450,92,4729,1465,47589,-97.866,-103.222,5.356,1.054727893,11720,10678.21652,-1041.78348,1
3723,3015,2101,80,4602,1468,47785,-97.73,-110.297,12.567,1.12858897,11386,10678.21652,-707.78348,1
3668,3151,2417,92,4534,1465,47391,-97.683,-110.6,12.917,1.132233859,11274,10678.21652,-595.78348,1
3524,8311,6450,76,4487,1465,47725,-97.637,-104.845,7.208,1.073824472,11358,10678.21652,-679.78348,1
3048,3191,2128,88,4734,1466,47475,-97.864,-111.739,13.875,1.141778386,10950,10678.21652,-271.78348,1
2779,2888,1676,92,4416,1466,47865,-97.562,-112.695,15.133,1.155111621,11264,10678.21652,-585.78348,1
2467,6864,7886,96,4464,1467,47762,-97.603,-104.553,6.95,1.071206828,11330,10678.21652,-651.78348,1
2208,7246,7870,88,4495,1468,47636,-97.627,-104.692,7.065,1.072367275,11283,10678.21652,-604.78348,1
3815,3321,2619,88,4875,1466,47653,-97.992,-109.048,11.056,1.112825537,11339,10678.21652,-660.78348,1
3290,3138,2030,80,4417,1469,47605,-97.545,-111.862,14.317,1.146773284,10884,10678.21652,-205.78348,1
4827,2525,2983,76,4531,1464,47696,-97.686,-109.812,12.126,1.124132424,10856,10678.21652,-177.78348,1
1783,5252,8551,88,4554,1468,47879,-97.684,-104.09,6.406,1.065578805,11391,10678.21652,-712.78348,1
3051,3037,2073,84,4744,1465,47661,-97.879,-111.528,13.649,1.139447685,10974,10678.21652,-295.78348,1
2959,2796,1999,88,4655,1468,47723,-97.779,-111.057,13.278,1.13579603,11302,10678.21652,-623.78348,1
1841,6534,7600,84,4379,1467,47824,-97.52,-104.095,6.575,1.067422067,11382,10678.21652,-703.78348,1
4883,3068,2898,92,4916,1467,47758,-96.022,-108.128,12.106,1.126075274,11218,10678.21652,-539.78348,1
1805,5359,8848,100,4716,1463,47814,-97.865,-104.379,6.514,1.066561079,11377,10678.21652,-698.78348,1
5508,2473,3026,96,4774,1466,47686,-97.901,-108.527,10.626,1.108538217,11274,10678.21652,-595.78348,1
2058,7272,8265,88,4540,1466,47765,-97.682,-104.921,7.239,1.074107819,11649,10678.21652,-970.78348,1
2593,7002,7387,80,4407,1465,47701,-97.559,-104.369,6.81,1.069803914,11391,10678.21652,-712.78348,1
3091,3039,2291,96,4808,1465,47845,-97.937,-111.752,13.815,1.141060069,10927,10678.21652,-248.78348,1
3436,2907,1960,92,4605,1466,47470,-97.744,-111.757,14.013,1.143364299,11307,10678.21652,-628.78348,1
3409,2955,1916,92,4537,1466,47347,-97.68,-111.743,14.063,1.143970106,11283,10678.21652,-604.78348,1
1735,6410,8701,96,4506,1466,47950,-97.65,-104.722,7.072,1.072421915,11400,10678.21652,-721.78348,1
1922,5893,8837,92,4618,1468,47941,-97.745,-104.589,6.844,1.070018927,11752,10678.21652,-1073.78348,1
2158,7387,8202,88,4736,1467,47892,-97.86,-104.952,7.092,1.072470877,11682,10678.21652,-1003.78348,1
1767,6260,8459,84,4911,1466,47818,-96.024,-104.501,8.477,1.088280013,11344,10678.21652,-665.78348,1
2840,8156,7587,80,4779,1467,47582,-97.899,-103.142,5.243,1.053555195,11701,10678.21652,-1022.78348,1
1974,4732,8560,92,4547,1468,47619,-97.677,-105.906,8.229,1.084247059,11701,10678.21652,-1022.78348,1
7273,2997,3245,96,4694,1467,47813,-97.821,-106.529,8.708,1.08901974,10931,10678.21652,-252.78348,1
3088,2939,2288,92,4770,1467,47781,-97.891,-111.625,13.734,1.140298904,10927,10678.21652,-248.78348,1
3288,2911,2232,76,4622,1468,47457,-97.748,-111.775,14.027,1.143501657,11288,10678.21652,-609.78348,1
3070,2886,2020,88,4629,1468,47597,-97.755,-111.316,13.561,1.138724362,11241,10678.21652,-562.78348,1
3234,2758,2011,88,4653,1466,47330,-97.789,-111.383,13.594,1.13901359,11311,10678.21652,-632.78348,1
4977,3165,2670,80,4970,1467,47443,-96.07,-108.155,12.085,1.125793692,10964,10678.21652,-285.78348,1
1767,5409,8330,100,4340,1468,47618,-97.475,-104.001,6.526,1.0669505,11644,10678.21652,-965.78348,1
3544,3119,2034,84,4875,1468,47668,-97.98,-110.145,12.165,1.124157991,11368,10678.21652,-689.78348,1
2007,7193,7759,92,4427,1466,47894,-97.573,-104.58,7.007,1.071812899,11715,10678.21652,-1036.78348,1
4191,2928,2613,84,4760,1467,47765,-97.882,-109.111,11.229,1.114719765,11307,10678.21652,-628.78348,1
2082,6370,7805,88,4429,1467,47758,-97.569,-104.177,6.608,1.06772643,11724,10678.21652,-1045.78348,1
3553,2827,2060,76,4482,1466,47852,-97.627,-111.892,14.265,1.146117365,11363,10678.21652,-684.78348,1
3311,2959,2003,84,4697,1466,47855,-97.83,-111.69,13.86,1.141674333,11321,10678.21652,-642.78348,1
1825,6610,8610,96,4642,1468,47630,-97.767,-104.758,6.991,1.071506746,11743,10678.21652,-1064.78348,1
2814,3007,1750,88,4554,1468,47547,-97.684,-112.94,15.256,1.156177061,10870,10678.21652,-191.78348,1
1661,5953,8341,92,4671,1466,47560,-97.806,-104.262,6.456,1.06600822,11368,10678.21652,-689.78348,1
2710,2988,1874,84,4614,1464,47863,-97.765,-112.912,15.147,1.154932747,10889,10678.21652,-210.78348,1
1821,6597,8147,80,4540,1466,47696,-97.682,-104.476,6.794,1.06955222,11335,10678.21652,-656.78348,1
1708,7242,8086,80,4695,1466,47890,-97.828,-104.756,6.928,1.070818171,11335,10678.21652,-656.78348,1
3273,7973,7228,92,4429,1466,47971,-97.575,-104.959,7.384,1.075675122,11302,10678.21652,-623.78348,1
